0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439,0.0002620439
0.0007113122,0.0007113122,0.0007113122,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345,0.001674345
0.003673909,0.003673909,0.003673909,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227,0.005359227
0.0105559,0.0105559,0.0105559,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811,0.0126811
0.02401518,0.02401518,0.02401518,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382,0.02635382
0.04825136,0.04825136,0.04825136,0.05062877,0.05062877,0.05062877,0.05062877,0.05062878,0.05062877,0.05062878,0.05062877,0.05062877,0.05062877,0.05062878,0.05062878,0.05062878,0.05062877,0.05062878,0.05062878,0.05062878
0.08825964,0.08825962,0.08825966,0.09054729,0.09054729,0.09054732,0.09054732,0.09054735,0.09054732,0.09054735,0.09054729,0.0905473,0.09054732,0.09054733,0.09054735,0.09054737,0.0905473,0.09054733,0.09054733,0.09054735
0.1492498,0.1492497,0.1492498,0.1513589,0.1513589,0.151359,0.151359,0.1513591,0.151359,0.1513591,0.1513589,0.1513589,0.151359,0.1513591,0.1513591,0.1513592,0.1513589,0.1513591,0.1513591,0.1513591
0.2362128,0.2362125,0.2362129,0.2380876,0.2380877,0.2380879,0.238088,0.2380883,0.2380879,0.2380884,0.2380877,0.2380878,0.238088,0.2380881,0.2380882,0.2380885,0.2380878,0.2380881,0.2380881,0.2380884
0.3536153,0.3536146,0.3536159,0.3552268,0.3552271,0.3552275,0.3552279,0.3552284,0.3552274,0.3552288,0.3552269,0.3552272,0.3552276,0.355228,0.3552284,0.355229,0.3552273,0.3552281,0.3552282,0.3552287
0.5052017,0.5051998,0.5052028,0.5065407,0.5065413,0.5065423,0.5065432,0.5065445,0.506542,0.5065454,0.5065409,0.5065416,0.5065426,0.5065435,0.5065444,0.5065457,0.5065418,0.5065438,0.506544,0.5065452
0.6938812,0.693877,0.6938837,0.694953,0.6949543,0.6949566,0.6949584,0.6949614,0.6949559,0.6949632,0.6949536,0.6949549,0.6949573,0.6949592,0.6949609,0.6949639,0.6949555,0.6949596,0.6949603,0.6949628
0.9216839,0.9216756,0.9216889,0.9225032,0.9225056,0.9225102,0.922514,0.9225198,0.922509,0.9225236,0.9225042,0.9225068,0.9225115,0.9225152,0.9225188,0.9225249,0.922508,0.9225162,0.9225176,0.9225225
1.189766,1.18975,1.189775,1.190351,1.190356,1.190365,1.190372,1.190383,1.190362,1.19039,1.190354,1.190358,1.190367,1.190374,1.190381,1.190393,1.190361,1.190376,1.190379,1.190388
1.498451,1.498423,1.498467,1.498821,1.49883,1.498846,1.498857,1.498878,1.498841,1.49889,1.498825,1.498834,1.49885,1.498862,1.498874,1.498894,1.498838,1.498865,1.49887,1.498886
1.847293,1.847245,1.84732,1.847462,1.847476,1.847503,1.847524,1.847558,1.847495,1.847578,1.847468,1.847483,1.84751,1.847531,1.847551,1.847586,1.84749,1.847537,1.847544,1.847572
2.23515,2.235071,2.235194,2.235126,2.235149,2.235193,2.235226,2.235283,2.23518,2.235316,2.235136,2.23516,2.235204,2.235239,2.235271,2.235328,2.235171,2.235248,2.23526,2.235305
2.660269,2.660145,2.660339,2.660048,2.660084,2.660154,2.660206,2.660296,2.660134,2.660348,2.660064,2.660101,2.660172,2.660226,2.660278,2.660367,2.66012,2.66024,2.660259,2.66033
3.120364,3.120174,3.120471,3.119927,3.119982,3.12009,3.120169,3.120306,3.120058,3.120386,3.119951,3.120008,3.120116,3.120199,3.120279,3.120414,3.120037,3.120222,3.12025,3.120359
3.612686,3.612404,3.612847,3.611999,3.61208,3.612242,3.61236,3.612564,3.612194,3.612682,3.612034,3.61212,3.61228,3.612404,3.612523,3.612724,3.612162,3.612437,3.61248,3.612642
4.134099,4.133689,4.134332,4.133104,4.133222,4.133456,4.133628,4.133924,4.133388,4.134095,4.133155,4.133279,4.133513,4.133692,4.133864,4.134157,4.133339,4.13374,4.133803,4.134037
4.681126,4.680544,4.681458,4.679744,4.67991,4.680243,4.680488,4.680909,4.680146,4.681151,4.679816,4.679992,4.680325,4.680578,4.680823,4.681239,4.680077,4.680646,4.680736,4.681069
5.250008,5.249198,5.250469,5.24813,5.248361,5.248824,5.249165,5.249752,5.24869,5.250089,5.24823,5.248475,5.248938,5.249291,5.249633,5.250211,5.248593,5.249386,5.249512,5.249976
5.836738,5.835631,5.837368,5.834224,5.834539,5.835174,5.835639,5.836442,5.83499,5.836904,5.834361,5.834696,5.835329,5.835811,5.836279,5.83707,5.834857,5.83594,5.836113,5.836748
6.437094,6.435606,6.437941,6.433769,6.434194,6.435047,6.435673,6.436752,6.4348,6.437374,6.433955,6.434405,6.435255,6.435904,6.436533,6.437596,6.43462,6.436078,6.436309,6.437163
7.046666,7.044696,7.047787,7.042317,7.04288,7.044009,7.044837,7.046267,7.043683,7.047092,7.042563,7.043159,7.044286,7.045143,7.045977,7.047386,7.043445,7.045375,7.045681,7.046812
7.660872,7.658301,7.662338,7.655244,7.655981,7.657457,7.658537,7.660405,7.65703,7.661481,7.655568,7.656348,7.657816,7.658936,7.660026,7.661866,7.656718,7.659239,7.659638,7.661115
8.274985,8.271671,8.276874,8.267777,8.268725,8.27063,8.27202,8.274429,8.27008,8.275816,8.268196,8.269201,8.271092,8.272534,8.273939,8.276312,8.269676,8.272927,8.273441,8.275344
8.884137,8.879918,8.886541,8.874998,8.876206,8.878631,8.880403,8.88347,8.877932,8.885235,8.875533,8.876813,8.879221,8.881057,8.882845,8.885867,8.877418,8.881557,8.882211,8.884634
9.483341,9.478028,9.486368,9.471869,9.47339,9.476441,9.478672,9.482533,9.475563,9.484756,9.472543,9.474155,9.477184,9.479496,9.481748,9.485554,9.474916,9.480126,9.48095,9.484001
10.0675,10.06089,10.07127,10.05324,10.05514,10.05894,10.06172,10.06653,10.05784,10.06929,10.05408,10.05609,10.05986,10.06274,10.06555,10.07029,10.05704,10.06353,10.06456,10.06836
10.63145,10.62329,10.6361,10.61388,10.61622,10.6209,10.62433,10.63026,10.61956,10.63368,10.61491,10.61739,10.62205,10.6256,10.62906,10.6349,10.61856,10.62657,10.62783,10.63252
11.16993,11.15995,11.17561,11.14848,11.15134,11.15706,11.16125,11.1685,11.15542,11.17266,11.14974,11.15278,11.15846,11.16279,11.16702,11.17416,11.1542,11.16398,11.16553,11.17126
11.67765,11.66558,11.68453,11.6517,11.65516,11.66209,11.66716,11.67594,11.66011,11.68098,11.65323,11.6569,11.66378,11.66903,11.67415,11.6828,11.65862,11.67047,11.67235,11.67928
12.14934,12.13484,12.1576,12.11819,12.12233,12.13066,12.13675,12.14728,12.12828,12.15335,12.12002,12.12443,12.13269,12.13899,12.14514,12.15552,12.1265,12.14073,12.14298,12.1513
12.5797,12.56243,12.58954,12.5426,12.54754,12.55746,12.56471,12.57726,12.55463,12.58449,12.54479,12.55003,12.55988,12.56738,12.57471,12.58708,12.5525,12.56945,12.57213,12.58205
12.96353,12.94312,12.97517,12.91968,12.92552,12.93724,12.94582,12.96065,12.9339,12.9692,12.92227,12.92846,12.94011,12.94898,12.95764,12.97226,12.93138,12.95143,12.9546,12.96631
13.29573,13.27178,13.30939,13.24427,13.25112,13.26488,13.27495,13.29235,13.26097,13.30238,13.24732,13.25457,13.26825,13.27865,13.28882,13.30598,13.258,13.28153,13.28525,13.299
13.57135,13.54343,13.58726,13.51137,13.51935,13.53539,13.54713,13.5674,13.53084,13.5791,13.51493,13.52338,13.53932,13.55144,13.5633,13.58329,13.52737,13.5548,13.55913,13.57516
13.78563,13.75331,13.80406,13.7162,13.72544,13.744,13.7576,13.78107,13.73874,13.79461,13.72033,13.7301,13.74856,13.76258,13.77631,13.79946,13.73473,13.76649,13.7715,13.79005
13.93412,13.89693,13.95531,13.85425,13.86488,13.88623,13.90187,13.92886,13.88019,13.94445,13.85901,13.87024,13.89148,13.90759,13.9234,13.95002,13.87556,13.91211,13.91786,13.93919
14.01264,13.97014,14.03687,13.92134,13.9335,13.9579,13.97579,14.00663,13.95101,14.02445,13.92681,13.93962,13.9639,13.98232,14.00039,14.03082,13.94571,13.9875,13.99406,14.01845
14.01744,13.96915,14.04497,13.91371,13.92753,13.95525,13.97559,14.01061,13.94744,14.03087,13.91994,13.93448,13.96207,13.98299,14.00352,14.0381,13.9414,13.9889,13.99634,14.02404
13.94521,13.89066,13.97632,13.82805,13.84366,13.87497,13.89795,13.9375,13.86617,13.9604,13.8351,13.85151,13.88267,13.9063,13.92949,13.96855,13.85932,13.913,13.92139,13.95268
13.79317,13.7319,13.82811,13.66158,13.67912,13.71428,13.7401,13.7845,13.70443,13.81024,13.66953,13.68793,13.72293,13.74946,13.77552,13.81938,13.6967,13.75702,13.76643,13.80157
13.55911,13.49068,13.59814,13.41214,13.43173,13.47099,13.49986,13.54942,13.46003,13.57818,13.42105,13.44157,13.48066,13.51028,13.5394,13.58839,13.45137,13.51877,13.52926,13.5685
13.24148,13.16547,13.28484,13.07824,13.1,13.14361,13.17568,13.23072,13.13147,13.26269,13.08816,13.11092,13.15434,13.18724,13.21959,13.27401,13.12181,13.19671,13.20835,13.25193
12.83946,12.75547,12.88737,12.6591,12.68314,12.73132,12.76679,12.82756,12.71797,12.86291,12.67011,12.69521,12.74318,12.77953,12.81528,12.8754,12.70725,12.79005,12.80287,12.85101
12.35299,12.26068,12.40566,12.15478,12.1812,12.23415,12.27315,12.33991,12.21954,12.37879,12.16692,12.19446,12.24718,12.28711,12.32643,12.3925,12.20769,12.29875,12.31281,12.36571
11.78286,11.68194,11.84045,11.56616,11.59505,11.65293,11.6956,11.76856,11.63704,11.81109,11.5795,11.60954,11.66718,11.71083,11.75383,11.82607,11.62401,11.72364,11.73896,11.79679
11.13074,11.02096,11.1934,10.89505,10.92648,10.98942,11.03587,11.11518,10.97223,11.16149,10.90963,10.94223,11.00493,11.05239,11.09918,11.17775,10.95797,11.06642,11.08304,11.14592
10.39924,10.28045,10.46706,10.14421,10.17823,10.24633,10.29663,10.3824,10.22782,10.43256,10.16006,10.19525,10.26311,10.31445,10.36511,10.45013,10.2123,10.32974,10.34767,10.41571
9.591991,9.464084,9.665011,9.317432,9.354056,9.427368,9.48157,9.573854,9.407564,9.62791,9.334594,9.37238,9.445439,9.500683,9.555259,9.646788,9.390731,9.51729,9.536514,9.609755
8.713727,8.576697,8.791961,8.419628,8.458863,8.537385,8.595503,8.694289,8.516312,8.752259,8.43812,8.478482,8.556752,8.6159,8.674397,8.772441,8.498143,8.633846,8.654357,8.732799
7.770249,7.624158,7.853662,7.45675,7.498579,7.582272,7.64429,7.749518,7.559969,7.811391,7.476586,7.519481,7.602928,7.665946,7.728342,7.832855,7.540443,7.685256,7.707027,7.790632
6.768084,6.613056,6.85661,6.435459,6.479846,6.568636,6.634515,6.746078,6.545157,6.811815,6.456651,6.502012,6.590566,6.657394,6.723644,6.834534,6.52426,6.678088,6.701083,6.789773
