0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254,0.0003289254
0.0008928606,0.0008928606,0.0008901561,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689,0.002101689
0.00515172,0.00515172,0.005139076,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183,0.007267183
0.01733948,0.01733948,0.01730944,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709,0.02000709
0.04596053,0.04596053,0.04590858,0.04889604,0.04889605,0.04889605,0.04889606,0.04889607,0.04889605,0.04889607,0.04889604,0.04889605,0.04889606,0.04889606,0.04889606,0.04889607,0.04889605,0.04889606,0.04889606,0.04889607
0.1033833,0.1033832,0.1033072,0.1063673,0.1063674,0.1063674,0.1063674,0.1063675,0.1063674,0.1063675,0.1063674,0.1063674,0.1063674,0.1063675,0.1063675,0.1063675,0.1063674,0.1063675,0.1063675,0.1063675
0.2036757,0.2036754,0.2035753,0.2065465,0.2065466,0.2065469,0.206547,0.2065473,0.2065468,0.2065474,0.2065466,0.2065467,0.2065469,0.2065471,0.2065472,0.2065475,0.2065467,0.2065471,0.2065471,0.2065474
0.3609399,0.3609386,0.3608165,0.3635847,0.3635851,0.3635859,0.3635865,0.3635875,0.3635857,0.363588,0.3635849,0.3635853,0.3635861,0.3635867,0.3635873,0.3635882,0.3635855,0.3635868,0.363587,0.3635879
0.5880838,0.5880798,0.5879402,0.5904292,0.5904304,0.5904329,0.5904345,0.5904375,0.5904321,0.5904392,0.5904298,0.590431,0.5904334,0.5904351,0.5904369,0.5904397,0.5904316,0.5904357,0.5904362,0.5904387
0.895962,0.8959513,0.8958029,0.8979636,0.8979666,0.8979731,0.8979776,0.8979853,0.8979712,0.8979899,0.897965,0.8979683,0.8979745,0.8979792,0.8979838,0.8979915,0.8979698,0.8979807,0.8979821,0.8979884
1.292819,1.292793,1.292651,1.29445,1.294457,1.294472,1.294483,1.294501,1.294468,1.294512,1.294453,1.294461,1.294475,1.294487,1.294497,1.294515,1.294464,1.29449,1.294493,1.294508
1.783969,1.783915,1.783804,1.785208,1.785224,1.785256,1.785279,1.785318,1.785247,1.785341,1.785216,1.785232,1.785263,1.785287,1.78531,1.785349,1.78524,1.785293,1.785302,1.785334
2.371662,2.371554,2.371517,2.372481,2.372512,2.372574,2.37262,2.372698,2.372556,2.372743,2.372495,2.372527,2.372589,2.372637,2.372682,2.37276,2.372543,2.372649,2.372666,2.372728
3.055076,3.054876,3.054976,3.055422,3.055479,3.055595,3.05568,3.055825,3.055561,3.055909,3.055447,3.055508,3.055623,3.055711,3.055795,3.05594,3.055538,3.055734,3.055766,3.055881
3.830406,3.830053,3.830386,3.830187,3.830288,3.830491,3.830641,3.830897,3.830432,3.831045,3.830232,3.830339,3.830541,3.830695,3.830844,3.831098,3.830391,3.830736,3.830792,3.830995
4.691013,4.69042,4.691125,4.690079,4.690248,4.690589,4.69084,4.691271,4.690492,4.69152,4.690153,4.690334,4.690673,4.690931,4.691182,4.691609,4.690421,4.691001,4.691095,4.691436
5.627607,5.62665,5.627924,5.62573,5.626004,5.626554,5.626957,5.627653,5.626397,5.628054,5.62585,5.626142,5.626689,5.627106,5.627511,5.628198,5.62628,5.627218,5.627369,5.627919
6.628458,6.626969,6.629078,6.62531,6.625736,6.626592,6.627221,6.628303,6.626348,6.628928,6.625498,6.625951,6.626803,6.627451,6.628082,6.629151,6.626166,6.627627,6.627861,6.628717
7.679613,7.677367,7.680664,7.674745,7.675386,7.676679,7.677624,7.679256,7.676308,7.680198,7.675028,7.67571,7.676995,7.677973,7.678925,7.680534,7.676034,7.678237,7.678589,7.679881
8.765123,8.761829,8.766769,8.757939,8.758879,8.760773,8.762157,8.764551,8.76023,8.76593,8.758356,8.759355,8.761237,8.76267,8.764065,8.766423,8.759828,8.763058,8.763573,8.765466
9.867275,9.86257,9.86973,9.857018,9.858358,9.861063,9.863042,9.866461,9.860289,9.868431,9.857613,9.859038,9.861729,9.863772,9.865768,9.869135,9.859714,9.864328,9.865064,9.867767
10.96685,10.96028,10.97037,10.95257,10.95444,10.95821,10.96098,10.96575,10.95713,10.9685,10.9534,10.95539,10.95914,10.96199,10.96478,10.96948,10.95633,10.96277,10.9638,10.96757
12.04337,12.0344,12.04826,12.02391,12.02647,12.03162,12.0354,12.04192,12.03015,12.04568,12.02505,12.02776,12.03289,12.03679,12.0406,12.04702,12.02905,12.03785,12.03925,12.04441
13.07539,13.06337,13.08203,13.04938,13.05281,13.05972,13.06478,13.07351,13.05775,13.07855,13.05091,13.05455,13.06142,13.06664,13.07175,13.08035,13.05627,13.06807,13.06994,13.07685
14.04083,14.02501,14.04964,14.00667,14.01118,14.02027,14.02693,14.03842,14.01768,14.04506,14.00868,14.01347,14.02251,14.02938,14.0361,14.04743,14.01573,14.03127,14.03373,14.04282
14.91729,14.89681,14.92876,14.87314,14.87899,14.89074,14.89936,14.91423,14.88741,14.92282,14.87575,14.88194,14.89364,14.90253,14.91123,14.92589,14.88487,14.90498,14.90816,14.91993
15.68245,15.65636,15.69712,15.62627,15.63372,15.6487,15.65968,15.67861,15.64446,15.68957,15.62961,15.63749,15.65239,15.66371,15.67479,15.69346,15.64121,15.66684,15.67089,15.68588
16.31452,16.28178,16.33299,16.24407,16.25342,16.27221,16.28599,16.30976,16.2669,16.32351,16.24826,16.25814,16.27685,16.29104,16.30495,16.3284,16.26282,16.29499,16.30007,16.31887
16.79267,16.75215,16.81559,16.70553,16.7171,16.74035,16.75742,16.78682,16.7338,16.80384,16.71073,16.72295,16.7461,16.76366,16.78088,16.8099,16.72873,16.76857,16.77485,16.79811
17.09757,17.04808,17.1256,16.99119,17.00532,17.03372,17.05457,17.09046,17.02574,17.11126,16.99756,17.01246,17.04073,17.06217,17.08321,17.11864,17.01952,17.0682,17.07585,17.10426
17.21189,17.15222,17.24574,17.08367,17.10071,17.13495,17.1601,17.20335,17.12536,17.22845,17.09139,17.10932,17.1434,17.16924,17.19462,17.23734,17.11783,17.17656,17.18576,17.22
17.12092,17.04986,17.16128,16.96825,16.98855,17.02931,17.05929,17.11077,17.01795,17.1407,16.97748,16.9988,17.03939,17.07014,17.10038,17.15126,17.00893,17.07892,17.08985,17.13062
16.81308,16.72945,16.86063,16.63344,16.65733,16.7053,16.7406,16.80116,16.692,16.83641,16.64435,16.66939,16.71716,16.75334,16.78894,16.84882,16.68131,16.76375,16.77657,16.82454
16.28054,16.18325,16.33591,16.07159,16.09939,16.15518,16.19628,16.26669,16.1398,16.30774,16.08435,16.11341,16.16899,16.21105,16.2525,16.32215,16.12728,16.22327,16.23812,16.29393
15.51977,15.40785,15.58351,15.27945,15.31143,15.37559,15.42291,15.50384,15.35802,15.55113,15.29422,15.32754,15.39148,15.43984,15.48754,15.56766,15.3435,15.45403,15.47104,15.53522
14.53209,14.40477,14.60464,14.25874,14.29512,14.3681,14.42199,14.51397,14.34825,14.56783,14.27566,14.31344,14.38618,14.44115,14.49545,14.58659,14.3316,14.45746,14.47673,14.54972
13.32428,13.181,13.40596,13.01672,13.05766,13.13976,13.20048,13.30388,13.11762,13.36458,13.0359,13.07826,13.16012,13.22193,13.28309,13.38563,13.0987,13.2405,13.26208,13.34419
11.90865,11.74909,11.99966,11.56619,11.61179,11.7032,11.7709,11.88593,11.67877,11.95364,11.58774,11.63472,11.72588,11.79466,11.86282,11.977,11.65748,11.81559,11.83949,11.93091
10.30205,10.1261,10.40245,9.924491,9.974774,10.07554,10.15029,10.27698,10.0489,10.35177,9.948475,10.00003,10.10057,10.17634,10.25156,10.37745,10.02514,10.19973,10.22592,10.32669
