359.5643,360,360,360,360,360,360,360,360,360,360,360,360,359.5643,360,360,360,360,360,360,360,360,360,360,360,360,359.5643,360,360,360,360,360,360,360,360,360,360,360,360,359.5643,360,360,360,360,360,360,360,360,360,360,360,360,359.5643,360,360,360,360,360,360,360,360,360,360,360,360
359.2803,360,360,360,360,360,360,360,360,360,360,360,360,359.2803,360,360,360,360,360,360,360,360,360,360,360,360,359.2803,360,360,360,360,360,360,360,360,360,360,360,360,359.2803,360,360,360,360,360,360,360,360,360,360,360,360,359.2803,360,360,360,360,360,360,360,360,360,360,360,360
358.8911,360,360,360,360,360,360,360,360,360,360,360,360,358.8911,360,360,360,360,360,360,360,360,360,360,360,360,358.8911,360,360,360,360,360,360,360,360,360,360,360,360,358.8911,360,360,360,360,360,360,360,360,360,360,360,360,358.8911,360,360,360,360,360,360,360,360,360,360,360,360
358.3774,360,360,360,360,360,360,360,360,360,360,360,360,358.3774,360,360,360,360,360,360,360,360,360,360,360,360,358.3774,360,360,360,360,360,360,360,360,360,360,360,360,358.3774,360,360,360,360,360,360,360,360,360,360,360,360,358.3774,360,360,360,360,360,360,360,360,360,360,360,360
357.7191,360,360,360,360,360,360,360,360,360,360,360,360,357.7191,360,360,360,360,360,360,360,360,360,360,360,360,357.7191,360,360,360,360,360,360,360,360,360,360,360,360,357.7191,360,360,360,360,360,360,360,360,360,360,360,360,357.7191,360,360,360,360,360,360,360,360,360,360,360,360
356.8949,360,360,360,360,360,360,360,360,360,360,360,360,356.8949,360,360,360,360,360,360,360,360,360,360,360,360,356.8949,360,360,360,360,360,360,360,360,360,360,360,360,356.8949,360,360,360,360,360,360,360,360,360,360,360,360,356.8949,360,360,360,360,360,360,360,360,360,360,360,360
355.883,360,360,360,360,360,360,360,360,360,360,360,360,355.883,360,360,360,360,360,360,360,360,360,360,360,360,355.883,360,360,360,360,360,360,360,360,360,360,360,360,355.883,360,360,360,360,360,360,360,360,360,360,360,360,355.883,360,360,360,360,360,360,360,360,360,360,360,360
354.6611,360,360,360,360,360,360,360,360,360,360,360,360,354.6611,360,360,360,360,360,360,360,360,360,360,360,360,354.6611,360,360,360,360,360,360,360,360,360,360,360,360,354.6611,360,360,360,360,360,360,360,360,360,360,360,360,354.6611,360,360,360,360,360,360,360,360,360,360,360,360
353.2064,360,360,360,360,360,360,360,360,360,360,360,360,353.2064,360,360,360,360,360,360,360,360,360,360,360,360,353.2064,360,360,360,360,360,360,360,360,360,360,360,360,353.2064,360,360,360,360,360,360,360,360,360,360,360,360,353.2064,360,360,360,360,360,360,360,360,360,360,360,360
351.4961,360,360,360,360,360,360,360,360,360,360,360,360,351.4961,360,360,360,360,360,360,360,360,360,360,360,360,351.4961,360,360,360,360,360,360,360,360,360,360,360,360,351.4961,360,360,360,360,360,360,360,360,360,360,360,360,351.4961,360,360,360,360,360,360,360,360,360,360,360,360
349.5073,360,360,360,360,360,360,360,360,360,360,360,360,349.5073,360,360,360,360,360,360,360,360,360,360,360,360,349.5073,360,360,360,360,360,360,360,360,360,360,360,360,349.5073,360,360,360,360,360,360,360,360,360,360,360,360,349.5073,360,360,360,360,360,360,360,360,360,360,360,360
347.2173,360,360,360,360,360,360,360,360,360,360,360,360,347.2173,360,360,360,360,360,360,360,360,360,360,360,360,347.2173,360,360,360,360,360,360,360,360,360,360,360,360,347.2173,360,360,360,360,360,360,360,360,360,360,360,360,347.2173,360,360,360,360,360,360,360,360,360,360,360,360
344.604,360,360,360,360,360,360,360,360,360,360,360,360,344.604,360,360,360,360,360,360,360,360,360,360,360,360,344.604,360,360,360,360,360,360,360,360,360,360,360,360,344.604,360,360,360,360,360,360,360,360,360,360,360,360,344.604,360,360,360,360,360,360,360,360,360,360,360,360
341.646,360,360,360,360,360,360,360,360,360,360,360,360,341.646,360,360,360,360,360,360,360,360,360,360,360,360,341.646,360,360,360,360,360,360,360,360,360,360,360,360,341.646,360,360,360,360,360,360,360,360,360,360,360,360,341.646,360,360,360,360,360,360,360,360,360,360,360,360
338.3226,360,360,360,360,360,360,360,360,360,360,360,360,338.3226,360,360,360,360,360,360,360,360,360,360,360,360,338.3226,360,360,360,360,360,360,360,360,360,360,360,360,338.3226,360,360,360,360,360,360,360,360,360,360,360,360,338.3226,360,360,360,360,360,360,360,360,360,360,360,360
334.6145,360,360,360,360,360,360,360,360,360,360,360,360,334.6145,360,360,360,360,360,360,360,360,360,360,360,360,334.6145,360,360,360,360,360,360,360,360,360,360,360,360,334.6145,360,360,360,360,360,360,360,360,360,360,360,360,334.6145,360,360,360,360,360,360,360,360,360,360,360,360
330.5037,360,360,360,360,360,360,360,360,360,360,360,360,330.5037,360,360,360,360,360,360,360,360,360,360,360,360,330.5037,360,360,360,360,360,360,360,360,360,360,360,360,330.5037,360,360,360,360,360,360,360,360,360,360,360,360,330.5037,360,360,360,360,360,360,360,360,360,360,360,360
325.974,360,360,360,360,360,360,360,360,360,360,360,360,325.974,360,360,360,360,360,360,360,360,360,360,360,360,325.974,360,360,360,360,360,360,360,360,360,360,360,360,325.974,360,360,360,360,360,360,360,360,360,360,360,360,325.974,360,360,360,360,360,360,360,360,360,360,360,360
321.0112,360,360,360,360,360,360,360,360,360,360,360,360,321.0112,360,360,360,360,360,360,360,360,360,360,360,360,321.0112,360,360,360,360,360,360,360,360,360,360,360,360,321.0112,360,360,360,360,360,360,360,360,360,360,360,360,321.0112,360,360,360,360,360,360,360,360,360,360,360,360
315.6032,360,360,360,360,360,360,360,360,360,360,360,360,315.6032,360,360,360,360,360,360,360,360,360,360,360,360,315.6032,360,360,360,360,360,360,360,360,360,360,360,360,315.6032,360,360,360,360,360,360,360,360,360,360,360,360,315.6032,360,360,360,360,360,360,360,360,360,360,360,360
309.7406,360,360,360,360,360,360,360,360,360,360,360,360,309.7406,360,360,360,360,360,360,360,360,360,360,360,360,309.7406,360,360,360,360,360,360,360,360,360,360,360,360,309.7406,360,360,360,360,360,360,360,360,360,360,360,360,309.7406,360,360,360,360,360,360,360,360,360,360,360,360
303.4165,360,360,360,360,360,360,360,360,360,360,360,360,303.4165,360,360,360,360,360,360,360,360,360,360,360,360,303.4165,360,360,360,360,360,360,360,360,360,360,360,360,303.4165,360,360,360,360,360,360,360,360,360,360,360,360,303.4165,360,360,360,360,360,360,360,360,360,360,360,360
296.6273,360,360,360,360,360,360,360,360,360,360,360,360,296.6273,360,360,360,360,360,360,360,360,360,360,360,360,296.6273,360,360,360,360,360,360,360,360,360,360,360,360,296.6273,360,360,360,360,360,360,360,360,360,360,360,360,296.6273,360,360,360,360,360,360,360,360,360,360,360,360
289.3726,360,359.8868,360,360,360,360,360,360,360,360,360,360,289.3726,360,359.8868,360,360,360,360,360,360,360,360,360,360,289.3726,360,359.8868,360,360,360,360,360,360,360,360,360,360,289.3726,360,359.8868,360,360,360,360,360,360,360,360,360,360,289.3726,360,359.8868,360,360,360,360,360,360,360,360,360,360
281.6552,360,359.2973,360,360,360,360,360,360,360,360,360,360,281.6552,360,359.2973,360,360,360,360,360,360,360,360,360,360,281.6552,360,359.2973,360,360,360,360,360,360,360,360,360,360,281.6552,360,359.2973,360,360,360,360,360,360,360,360,360,360,281.6552,360,359.2973,360,360,360,360,360,360,360,360,360,360
273.4822,360,358.177,360,360,360,360,360,360,360,360,360,360,273.4822,360,358.177,360,360,360,360,360,360,360,360,360,360,273.4822,360,358.177,360,360,360,360,360,360,360,360,360,360,273.4822,360,358.177,360,360,360,360,360,360,360,360,360,360,273.4822,360,358.177,360,360,360,360,360,360,360,360,360,360
264.8638,360,356.4982,360,360,360,360,360,360,360,360,360,360,264.8638,360,356.4982,360,360,360,360,360,360,360,360,360,360,264.8638,360,356.4982,360,360,360,360,360,360,360,360,360,360,264.8638,360,356.4982,360,360,360,360,360,360,360,360,360,360,264.8638,360,356.4982,360,360,360,360,360,360,360,360,360,360
255.8149,359.7205,354.2354,360,360,360,360,360,360,360,360,360,360,255.8149,359.7205,354.2354,360,360,360,360,360,360,360,360,360,360,255.8149,359.7205,354.2354,360,360,360,360,360,360,360,360,360,360,255.8149,359.7205,354.2354,360,360,360,360,360,360,360,360,360,360,255.8149,359.7205,354.2354,360,360,360,360,360,360,360,360,360,360
246.3543,358.8529,351.3659,360,360,360,360,360,360,360,360,360,360,246.3543,358.8529,351.3659,360,360,360,360,360,360,360,360,360,360,246.3543,358.8529,351.3659,360,360,360,360,360,360,360,360,360,360,246.3543,358.8529,351.3659,360,360,360,360,360,360,360,360,360,360,246.3543,358.8529,351.3659,360,360,360,360,360,360,360,360,360,360
236.505,357.3691,347.8703,360,360,360,360,360,360,360,360,360,360,236.505,357.3691,347.8703,360,360,360,360,360,360,360,360,360,360,236.505,357.3691,347.8703,360,360,360,360,360,360,360,360,360,360,236.505,357.3691,347.8703,360,360,360,360,360,360,360,360,360,360,236.505,357.3691,347.8703,360,360,360,360,360,360,360,360,360,360
226.2943,355.2442,343.7328,360,360,360,360,360,360,360,360,360,360,226.2943,355.2442,343.7328,360,360,360,360,360,360,360,360,360,360,226.2943,355.2442,343.7328,360,360,360,360,360,360,360,360,360,360,226.2943,355.2442,343.7328,360,360,360,360,360,360,360,360,360,360,226.2943,355.2442,343.7328,360,360,360,360,360,360,360,360,360,360
215.7538,352.4563,338.9414,360,360,360,360,360,360,360,360,360,360,215.7538,352.4563,338.9414,360,360,360,360,360,360,360,360,360,360,215.7538,352.4563,338.9414,360,360,360,360,360,360,360,360,360,360,215.7538,352.4563,338.9414,360,360,360,360,360,360,360,360,360,360,215.7538,352.4563,338.9414,360,360,360,360,360,360,360,360,360,360
204.9197,348.9876,333.4886,360,360,360,360,360,360,360,360,360,360,204.9197,348.9876,333.4886,360,360,360,360,360,360,360,360,360,360,204.9197,348.9876,333.4886,360,360,360,360,360,360,360,360,360,360,204.9197,348.9876,333.4886,360,360,360,360,360,360,360,360,360,360,204.9197,348.9876,333.4886,360,360,360,360,360,360,360,360,360,360
193.832,344.824,327.3709,360,360,360,360,360,360,360,360,360,360,193.832,344.824,327.3709,360,360,360,360,360,360,360,360,360,360,193.832,344.824,327.3709,360,360,360,360,360,360,360,360,360,360,193.832,344.824,327.3709,360,360,360,360,360,360,360,360,360,360,193.832,344.824,327.3709,360,360,360,360,360,360,360,360,360,360
182.5348,339.9561,320.5899,360,360,360,360,360,360,360,360,360,360,182.5348,339.9561,320.5899,360,360,360,360,360,360,360,360,360,360,182.5348,339.9561,320.5899,360,360,360,360,360,360,360,360,360,360,182.5348,339.9561,320.5899,360,360,360,360,360,360,360,360,360,360,182.5348,339.9561,320.5899,360,360,360,360,360,360,360,360,360,360
171.0767,334.379,313.1522,360,360,360,360,360,360,360,360,360,360,171.0767,334.379,313.1522,360,360,360,360,360,360,360,360,360,360,171.0767,334.379,313.1522,360,360,360,360,360,360,360,360,360,360,171.0767,334.379,313.1522,360,360,360,360,360,360,360,360,360,360,171.0767,334.379,313.1522,360,360,360,360,360,360,360,360,360,360
159.509,328.093,305.0695,360,360,360,360,360,360,360,360,360,360,159.509,328.093,305.0695,360,360,360,360,360,360,360,360,360,360,159.509,328.093,305.0695,360,360,360,360,360,360,360,360,360,360,159.509,328.093,305.0695,360,360,360,360,360,360,360,360,360,360,159.509,328.093,305.0695,360,360,360,360,360,360,360,360,360,360
147.8873,321.1034,296.3589,359.9662,360,360,360,360,360,360,360,360,360,147.8873,321.1034,296.3589,359.9662,360,360,360,360,360,360,360,360,360,147.8873,321.1034,296.3589,359.9662,360,360,360,360,360,360,360,360,360,147.8873,321.1034,296.3589,359.9662,360,360,360,360,360,360,360,360,360,147.8873,321.1034,296.3589,359.9662,360,360,360,360,360,360,360,360,360
136.2697,313.4209,287.0425,359.3438,360,360,360,360,360,360,360,360,360,136.2697,313.4209,287.0425,359.3438,360,360,360,360,360,360,360,360,360,136.2697,313.4209,287.0425,359.3438,360,360,360,360,360,360,360,360,360,136.2697,313.4209,287.0425,359.3438,360,360,360,360,360,360,360,360,360,136.2697,313.4209,287.0425,359.3438,360,360,360,360,360,360,360,360,360
124.7171,305.062,277.1486,357.9196,360,359.9762,360,360,360,360,360,360,360,124.7171,305.062,277.1486,357.9196,360,359.9762,360,360,360,360,360,360,360,124.7171,305.062,277.1486,357.9196,360,359.9762,360,360,360,360,360,360,360,124.7171,305.062,277.1486,357.9196,360,359.9762,360,360,360,360,360,360,360,124.7171,305.062,277.1486,357.9196,360,359.9762,360,360,360,360,360,360,360
113.2931,296.0488,266.7105,355.6749,360,359.3693,360,360,360,360,360,360,360,113.2931,296.0488,266.7105,355.6749,360,359.3693,360,360,360,360,360,360,360,113.2931,296.0488,266.7105,355.6749,360,359.3693,360,360,360,360,360,360,360,113.2931,296.0488,266.7105,355.6749,360,359.3693,360,360,360,360,360,360,360,113.2931,296.0488,266.7105,355.6749,360,359.3693,360,360,360,360,360,360,360
102.0626,286.4089,255.7672,352.596,360,357.9276,360,360,360,360,360,360,360,102.0626,286.4089,255.7672,352.596,360,357.9276,360,360,360,360,360,360,360,102.0626,286.4089,255.7672,352.596,360,357.9276,360,360,360,360,360,360,360,102.0626,286.4089,255.7672,352.596,360,357.9276,360,360,360,360,360,360,360,102.0626,286.4089,255.7672,352.596,360,357.9276,360,360,360,360,360,360,360
91.09213,276.1759,244.3624,348.6749,359.8766,355.6341,360,360,360,360,360,360,360,91.09213,276.1759,244.3624,348.6749,359.8766,355.6341,360,360,360,360,360,360,360,91.09213,276.1759,244.3624,348.6749,359.8766,355.6341,360,360,360,360,360,360,360,91.09213,276.1759,244.3624,348.6749,359.8766,355.6341,360,360,360,360,360,360,360,91.09213,276.1759,244.3624,348.6749,359.8766,355.6341,360,360,360,360,360,360,360
80.44874,265.3889,232.5458,343.9091,358.9811,352.4774,360,360,360,360,360,360,360,80.44874,265.3889,232.5458,343.9091,358.9811,352.4774,360,360,360,360,360,360,360,80.44874,265.3889,232.5458,343.9091,358.9811,352.4774,360,360,360,360,360,360,360,80.44874,265.3889,232.5458,343.9091,358.9811,352.4774,360,360,360,360,360,360,360,80.44874,265.3889,232.5458,343.9091,358.9811,352.4774,360,360,360,360,360,360,360
70.19984,254.0926,220.3712,338.3025,357.2043,348.4518,360,360,360,360,360,360,360,70.19984,254.0926,220.3712,338.3025,357.2043,348.4518,360,360,360,360,360,360,360,70.19984,254.0926,220.3712,338.3025,357.2043,348.4518,360,360,360,360,360,360,360,70.19984,254.0926,220.3712,338.3025,357.2043,348.4518,360,360,360,360,360,360,360,70.19984,254.0926,220.3712,338.3025,357.2043,348.4518,360,360,360,360,360,360,360
60.41252,242.3369,207.8975,331.865,354.5339,343.5577,360,360,360,360,360,360,360,60.41252,242.3369,207.8975,331.865,354.5339,343.5577,360,360,360,360,360,360,360,60.41252,242.3369,207.8975,331.865,354.5339,343.5577,360,360,360,360,360,360,360,60.41252,242.3369,207.8975,331.865,354.5339,343.5577,360,360,360,360,360,360,360,60.41252,242.3369,207.8975,331.865,354.5339,343.5577,360,360,360,360,360,360,360
51.15276,230.177,195.1876,324.6127,350.9635,337.8019,360,360,360,360,360,360,360,51.15276,230.177,195.1876,324.6127,350.9635,337.8019,360,360,360,360,360,360,360,51.15276,230.177,195.1876,324.6127,350.9635,337.8019,360,360,360,360,360,360,360,51.15276,230.177,195.1876,324.6127,350.9635,337.8019,360,360,360,360,360,360,360,51.15276,230.177,195.1876,324.6127,350.9635,337.8019,360,360,360,360,360,360,360
42.48489,217.6725,182.308,316.5685,346.493,331.1975,360,360,360,360,360,360,360,42.48489,217.6725,182.308,316.5685,346.493,331.1975,360,360,360,360,360,360,360,42.48489,217.6725,182.308,316.5685,346.493,331.1975,360,360,360,360,360,360,360,42.48489,217.6725,182.308,316.5685,346.493,331.1975,360,360,360,360,360,360,360,42.48489,217.6725,182.308,316.5685,346.493,331.1975,360,360,360,360,360,360,360
34.47089,204.8876,169.3288,307.7615,341.1289,323.7643,360,360,360,360,360,360,360,34.47089,204.8876,169.3288,307.7615,341.1289,323.7643,360,360,360,360,360,360,360,34.47089,204.8876,169.3288,307.7615,341.1289,323.7643,360,360,360,360,360,360,360,34.47089,204.8876,169.3288,307.7615,341.1289,323.7643,360,360,360,360,360,360,360,34.47089,204.8876,169.3288,307.7615,341.1289,323.7643,360,360,360,360,360,360,360
27.17023,191.8905,156.3229,298.2274,334.8844,315.5286,360,360,360,360,360,360,360,27.17023,191.8905,156.3229,298.2274,334.8844,315.5286,360,360,360,360,360,360,360,27.17023,191.8905,156.3229,298.2274,334.8844,315.5286,360,360,360,360,360,360,360,27.17023,191.8905,156.3229,298.2274,334.8844,315.5286,360,360,360,360,360,360,360,27.17023,191.8905,156.3229,298.2274,334.8844,315.5286,360,360,360,360,360,360,360
20.63839,178.7525,143.3652,288.0078,327.7792,306.5232,360,360,360,360,360,360,360,20.63839,178.7525,143.3652,288.0078,327.7792,306.5232,360,360,360,360,360,360,360,20.63839,178.7525,143.3652,288.0078,327.7792,306.5232,360,360,360,360,360,360,360,20.63839,178.7525,143.3652,288.0078,327.7792,306.5232,360,360,360,360,360,360,360,20.63839,178.7525,143.3652,288.0078,327.7792,306.5232,360,360,360,360,360,360,360
14.92707,165.5481,130.5323,277.1507,319.8399,296.7876,360,360,360,360,360,360,360,14.92707,165.5481,130.5323,277.1507,319.8399,296.7876,360,360,360,360,360,360,360,14.92707,165.5481,130.5323,277.1507,319.8399,296.7876,360,360,360,360,360,360,360,14.92707,165.5481,130.5323,277.1507,319.8399,296.7876,360,360,360,360,360,360,360,14.92707,165.5481,130.5323,277.1507,319.8399,296.7876,360,360,360,360,360,360,360
10.08321,152.3543,117.9021,265.7097,311.0998,286.3671,359.6365,360,360,360,360,360,360,10.08321,152.3543,117.9021,265.7097,311.0998,286.3671,359.6365,360,360,360,360,360,360,10.08321,152.3543,117.9021,265.7097,311.0998,286.3671,359.6365,360,360,360,360,360,360,10.08321,152.3543,117.9021,265.7097,311.0998,286.3671,359.6365,360,360,360,360,360,360,10.08321,152.3543,117.9021,265.7097,311.0998,286.3671,359.6365,360,360,360,360,360,360
6.148449,139.249,105.5523,253.7438,301.5988,275.3134,358.2953,360,360,360,360,360,360,6.148449,139.249,105.5523,253.7438,301.5988,275.3134,358.2953,360,360,360,360,360,360,6.148449,139.249,105.5523,253.7438,301.5988,275.3134,358.2953,360,360,360,360,360,360,6.148449,139.249,105.5523,253.7438,301.5988,275.3134,358.2953,360,360,360,360,360,360,6.148449,139.249,105.5523,253.7438,301.5988,275.3134,358.2953,360,360,360,360,360,360
3.15888,126.312,93.56062,241.3173,291.383,263.6835,355.9612,360,360,360,360,360,360,3.15888,126.312,93.56062,241.3173,291.383,263.6835,355.9612,360,360,360,360,360,360,3.15888,126.312,93.56062,241.3173,291.383,263.6835,355.9612,360,360,360,360,360,360,3.15888,126.312,93.56062,241.3173,291.383,263.6835,355.9612,360,360,360,360,360,360,3.15888,126.312,93.56062,241.3173,291.383,263.6835,355.9612,360,360,360,360,360,360
1.14437,113.623,82.00333,228.4989,280.5047,251.5401,352.6357,360,360,360,360,360,360,1.14437,113.623,82.00333,228.4989,280.5047,251.5401,352.6357,360,360,360,360,360,360,1.14437,113.623,82.00333,228.4989,280.5047,251.5401,352.6357,360,360,360,360,360,360,1.14437,113.623,82.00333,228.4989,280.5047,251.5401,352.6357,360,360,360,360,360,360,1.14437,113.623,82.00333,228.4989,280.5047,251.5401,352.6357,360,360,360,360,360,360
0.1282418,101.2611,70.9553,215.3615,269.0219,238.9506,348.3274,360,360,360,360,360,360,0.1282418,101.2611,70.9553,215.3615,269.0219,238.9506,348.3274,360,360,360,360,360,360,0.1282418,101.2611,70.9553,215.3615,269.0219,238.9506,348.3274,360,360,360,360,360,360,0.1282418,101.2611,70.9553,215.3615,269.0219,238.9506,348.3274,360,360,360,360,360,360,0.1282418,101.2611,70.9553,215.3615,269.0219,238.9506,348.3274,360,360,360,360,360,360
0,89.30495,60.48862,201.9811,256.9979,225.9863,343.0522,359.9519,360,360,360,360,360,0,89.30495,60.48862,201.9811,256.9979,225.9863,343.0522,359.9519,360,360,360,360,360,0,89.30495,60.48862,201.9811,256.9979,225.9863,343.0522,359.9519,360,360,360,360,360,0,89.30495,60.48862,201.9811,256.9979,225.9863,343.0522,359.9519,360,360,360,360,360,0,89.30495,60.48862,201.9811,256.9979,225.9863,343.0522,359.9519,360,360,360,360,360
0,77.83083,50.67246,188.4372,244.5009,212.7231,336.8335,359.1247,360,359.89,360,360,360,0,77.83083,50.67246,188.4372,244.5009,212.7231,336.8335,359.1247,360,359.89,360,360,360,0,77.83083,50.67246,188.4372,244.5009,212.7231,336.8335,359.1247,360,359.89,360,360,360,0,77.83083,50.67246,188.4372,244.5009,212.7231,336.8335,359.1247,360,359.89,360,360,360,0,77.83083,50.67246,188.4372,244.5009,212.7231,336.8335,359.1247,360,359.89,360,360,360
0,66.91275,41.57187,174.8111,231.6034,199.2393,329.7015,357.2701,360,358.8985,360,360,360,0,66.91275,41.57187,174.8111,231.6034,199.2393,329.7015,357.2701,360,358.8985,360,360,360,0,66.91275,41.57187,174.8111,231.6034,199.2393,329.7015,357.2701,360,358.8985,360,360,360,0,66.91275,41.57187,174.8111,231.6034,199.2393,329.7015,357.2701,360,358.8985,360,360,360,0,66.91275,41.57187,174.8111,231.6034,199.2393,329.7015,357.2701,360,358.8985,360,360,360
0,56.62133,33.24757,161.1852,218.3814,185.6157,321.6933,354.3924,360,356.8763,360,360,360,0,56.62133,33.24757,161.1852,218.3814,185.6157,321.6933,354.3924,360,356.8763,360,360,360,0,56.62133,33.24757,161.1852,218.3814,185.6157,321.6933,354.3924,360,356.8763,360,360,360,0,56.62133,33.24757,161.1852,218.3814,185.6157,321.6933,354.3924,360,356.8763,360,360,360,0,56.62133,33.24757,161.1852,218.3814,185.6157,321.6933,354.3924,360,356.8763,360,360,360
0,47.02374,25.75549,147.644,204.9143,171.9357,312.8533,350.5031,360,353.8296,360,360,360,0,47.02374,25.75549,147.644,204.9143,171.9357,312.8533,350.5031,360,353.8296,360,360,360,0,47.02374,25.75549,147.644,204.9143,171.9357,312.8533,350.5031,360,353.8296,360,360,360,0,47.02374,25.75549,147.644,204.9143,171.9357,312.8533,350.5031,360,353.8296,360,360,360,0,47.02374,25.75549,147.644,204.9143,171.9357,312.8533,350.5031,360,353.8296,360,360,360
0,38.18213,19.14555,134.2706,191.2838,158.2826,303.2315,345.6211,360,349.7724,360,360,360,0,38.18213,19.14555,134.2706,191.2838,158.2826,303.2315,345.6211,360,349.7724,360,360,360,0,38.18213,19.14555,134.2706,191.2838,158.2826,303.2315,345.6211,360,349.7724,360,360,360,0,38.18213,19.14555,134.2706,191.2838,158.2826,303.2315,345.6211,360,349.7724,360,360,360,0,38.18213,19.14555,134.2706,191.2838,158.2826,303.2315,345.6211,360,349.7724,360,360,360
0,30.15405,13.46194,121.1483,177.5735,144.7411,292.8845,339.7731,359.5361,344.7258,360,360,360,0,30.15405,13.46194,121.1483,177.5735,144.7411,292.8845,339.7731,359.5361,344.7258,360,360,360,0,30.15405,13.46194,121.1483,177.5735,144.7411,292.8845,339.7731,359.5361,344.7258,360,360,360,0,30.15405,13.46194,121.1483,177.5735,144.7411,292.8845,339.7731,359.5361,344.7258,360,360,360,0,30.15405,13.46194,121.1483,177.5735,144.7411,292.8845,339.7731,359.5361,344.7258,360,360,360
0,22.991,8.74206,108.3587,163.8673,131.3949,281.874,332.9923,358.0303,338.7183,360,360,360,0,22.991,8.74206,108.3587,163.8673,131.3949,281.874,332.9923,358.0303,338.7183,360,360,360,0,22.991,8.74206,108.3587,163.8673,131.3949,281.874,332.9923,358.0303,338.7183,360,360,360,0,22.991,8.74206,108.3587,163.8673,131.3949,281.874,332.9923,358.0303,338.7183,360,360,360,0,22.991,8.74206,108.3587,163.8673,131.3949,281.874,332.9923,358.0303,338.7183,360,360,360
0,16.73872,5.016665,95.98135,150.2502,118.3266,270.2672,325.3193,355.4884,331.7855,359.9822,360,360,0,16.73872,5.016665,95.98135,150.2502,118.3266,270.2672,325.3193,355.4884,331.7855,359.9822,360,360,0,16.73872,5.016665,95.98135,150.2502,118.3266,270.2672,325.3193,355.4884,331.7855,359.9822,360,360,0,16.73872,5.016665,95.98135,150.2502,118.3266,270.2672,325.3193,355.4884,331.7855,359.9822,360,360,0,16.73872,5.016665,95.98135,150.2502,118.3266,270.2672,325.3193,355.4884,331.7855,359.9822,360,360
0,11.43624,2.309264,84.09274,136.8062,105.6173,258.1352,316.8008,351.9256,323.9697,359.2656,360,360,0,11.43624,2.309264,84.09274,136.8062,105.6173,258.1352,316.8008,351.9256,323.9697,359.2656,360,360,0,11.43624,2.309264,84.09274,136.8062,105.6173,258.1352,316.8008,351.9256,323.9697,359.2656,360,360,0,11.43624,2.309264,84.09274,136.8062,105.6173,258.1352,316.8008,351.9256,323.9697,359.2656,360,360,0,11.43624,2.309264,84.09274,136.8062,105.6173,258.1352,316.8008,351.9256,323.9697,359.2656,360,360
