357.9384,360,360,360,360,360,360,360,360,360,360,360,360,357.9384,360,360,360,360,360,360,360,360,360,360,360,360,357.9384,360,360,360,360,360,360,360,360,360,360,360,360,357.9384,360,360,360,360,360,360,360,360,360,360,360,360,357.9384,360,360,360,360,360,360,360,360,360,360,360,360,357.9384,360,360,360,360,360,360,360,360,360,360,360,360,357.9384,360,360,360,360,360,360,360,360,360,360,360,360,357.9384,360,360,360,360,360,360,360,360,360,360,360,360,357.9384,360,360,360,360,360,360,360,360,360,360,360,360,357.9384,360,360,360,360,360,360,360,360,360,360,360,360,357.9384,360,360,360,360,360,360,360,360,360,360,360,360
356.7704,360,360,360,360,360,360,360,360,360,360,360,360,356.7704,360,360,360,360,360,360,360,360,360,360,360,360,356.7704,360,360,360,360,360,360,360,360,360,360,360,360,356.7704,360,360,360,360,360,360,360,360,360,360,360,360,356.7704,360,360,360,360,360,360,360,360,360,360,360,360,356.7704,360,360,360,360,360,360,360,360,360,360,360,360,356.7704,360,360,360,360,360,360,360,360,360,360,360,360,356.7704,360,360,360,360,360,360,360,360,360,360,360,360,356.7704,360,360,360,360,360,360,360,360,360,360,360,360,356.7704,360,360,360,360,360,360,360,360,360,360,360,360,356.7704,360,360,360,360,360,360,360,360,360,360,360,360
355.1803,360,360,360,360,360,360,360,360,360,360,360,360,355.1803,360,360,360,360,360,360,360,360,360,360,360,360,355.1803,360,360,360,360,360,360,360,360,360,360,360,360,355.1803,360,360,360,360,360,360,360,360,360,360,360,360,355.1803,360,360,360,360,360,360,360,360,360,360,360,360,355.1803,360,360,360,360,360,360,360,360,360,360,360,360,355.1803,360,360,360,360,360,360,360,360,360,360,360,360,355.1803,360,360,360,360,360,360,360,360,360,360,360,360,355.1803,360,360,360,360,360,360,360,360,360,360,360,360,355.1803,360,360,360,360,360,360,360,360,360,360,360,360,355.1803,360,360,360,360,360,360,360,360,360,360,360,360
353.0881,360,360,360,360,360,360,360,360,360,360,360,360,353.0881,360,360,360,360,360,360,360,360,360,360,360,360,353.0881,360,360,360,360,360,360,360,360,360,360,360,360,353.0881,360,360,360,360,360,360,360,360,360,360,360,360,353.0881,360,360,360,360,360,360,360,360,360,360,360,360,353.0881,360,360,360,360,360,360,360,360,360,360,360,360,353.0881,360,360,360,360,360,360,360,360,360,360,360,360,353.0881,360,360,360,360,360,360,360,360,360,360,360,360,353.0881,360,360,360,360,360,360,360,360,360,360,360,360,353.0881,360,360,360,360,360,360,360,360,360,360,360,360,353.0881,360,360,360,360,360,360,360,360,360,360,360,360
350.4131,360,360,360,360,360,360,360,360,360,360,360,360,350.4131,360,360,360,360,360,360,360,360,360,360,360,360,350.4131,360,360,360,360,360,360,360,360,360,360,360,360,350.4131,360,360,360,360,360,360,360,360,360,360,360,360,350.4131,360,360,360,360,360,360,360,360,360,360,360,360,350.4131,360,360,360,360,360,360,360,360,360,360,360,360,350.4131,360,360,360,360,360,360,360,360,360,360,360,360,350.4131,360,360,360,360,360,360,360,360,360,360,360,360,350.4131,360,360,360,360,360,360,360,360,360,360,360,360,350.4131,360,360,360,360,360,360,360,360,360,360,360,360,350.4131,360,360,360,360,360,360,360,360,360,360,360,360
347.0754,360,360,360,360,360,360,360,360,360,360,360,360,347.0754,360,360,360,360,360,360,360,360,360,360,360,360,347.0754,360,360,360,360,360,360,360,360,360,360,360,360,347.0754,360,360,360,360,360,360,360,360,360,360,360,360,347.0754,360,360,360,360,360,360,360,360,360,360,360,360,347.0754,360,360,360,360,360,360,360,360,360,360,360,360,347.0754,360,360,360,360,360,360,360,360,360,360,360,360,347.0754,360,360,360,360,360,360,360,360,360,360,360,360,347.0754,360,360,360,360,360,360,360,360,360,360,360,360,347.0754,360,360,360,360,360,360,360,360,360,360,360,360,347.0754,360,360,360,360,360,360,360,360,360,360,360,360
342.9996,360,360,360,360,360,360,360,360,360,360,360,360,342.9996,360,360,360,360,360,360,360,360,360,360,360,360,342.9996,360,360,360,360,360,360,360,360,360,360,360,360,342.9996,360,360,360,360,360,360,360,360,360,360,360,360,342.9996,360,360,360,360,360,360,360,360,360,360,360,360,342.9996,360,360,360,360,360,360,360,360,360,360,360,360,342.9996,360,360,360,360,360,360,360,360,360,360,360,360,342.9996,360,360,360,360,360,360,360,360,360,360,360,360,342.9996,360,360,360,360,360,360,360,360,360,360,360,360,342.9996,360,360,360,360,360,360,360,360,360,360,360,360,342.9996,360,360,360,360,360,360,360,360,360,360,360,360
338.1163,360,360,360,360,360,360,360,360,360,360,360,360,338.1163,360,360,360,360,360,360,360,360,360,360,360,360,338.1163,360,360,360,360,360,360,360,360,360,360,360,360,338.1163,360,360,360,360,360,360,360,360,360,360,360,360,338.1163,360,360,360,360,360,360,360,360,360,360,360,360,338.1163,360,360,360,360,360,360,360,360,360,360,360,360,338.1163,360,360,360,360,360,360,360,360,360,360,360,360,338.1163,360,360,360,360,360,360,360,360,360,360,360,360,338.1163,360,360,360,360,360,360,360,360,360,360,360,360,338.1163,360,360,360,360,360,360,360,360,360,360,360,360,338.1163,360,360,360,360,360,360,360,360,360,360,360,360
332.3651,360,360,360,360,360,360,360,360,360,360,360,360,332.3651,360,360,360,360,360,360,360,360,360,360,360,360,332.3651,360,360,360,360,360,360,360,360,360,360,360,360,332.3651,360,360,360,360,360,360,360,360,360,360,360,360,332.3651,360,360,360,360,360,360,360,360,360,360,360,360,332.3651,360,360,360,360,360,360,360,360,360,360,360,360,332.3651,360,360,360,360,360,360,360,360,360,360,360,360,332.3651,360,360,360,360,360,360,360,360,360,360,360,360,332.3651,360,360,360,360,360,360,360,360,360,360,360,360,332.3651,360,360,360,360,360,360,360,360,360,360,360,360,332.3651,360,360,360,360,360,360,360,360,360,360,360,360
325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360,325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360,325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360,325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360,325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360,325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360,325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360,325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360,325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360,325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360,325.6972,359.9976,360,360,360,360,360,360,360,360,360,360,360
318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360,318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360,318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360,318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360,318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360,318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360,318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360,318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360,318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360,318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360,318.0777,359.9817,360,360,360,360,360,360,360,360,360,360,360
309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360,309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360,309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360,309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360,309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360,309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360,309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360,309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360,309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360,309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360,309.4879,359.9301,359.9997,360,360,360,360,360,360,360,360,360,360
299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360,299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360,299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360,299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360,299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360,299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360,299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360,299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360,299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360,299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360,299.927,359.81,359.9938,360,360,360,360,360,360,360,360,360,360
289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360,289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360,289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360,289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360,289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360,289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360,289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360,289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360,289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360,289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360,289.4138,359.5788,359.9669,360,360,360,360,360,360,360,360,360,360
277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360,277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360,277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360,277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360,277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360,277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360,277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360,277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360,277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360,277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360,277.9866,359.1843,359.8924,360,360,360,360,360,360,360,360,360,360
265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360,265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360,265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360,265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360,265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360,265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360,265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360,265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360,265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360,265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360,265.7046,358.5658,359.7336,360,360,360,360,360,360,360,360,360,360
252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360,252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360,252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360,252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360,252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360,252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360,252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360,252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360,252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360,252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360,252.6468,357.6555,359.4439,360,360,360,360,360,360,360,360,360,360
238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360,238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360,238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360,238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360,238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360,238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360,238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360,238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360,238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360,238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360,238.9103,356.3795,358.9675,360,360,360,360,360,360,360,360,360,360
224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360,224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360,224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360,224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360,224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360,224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360,224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360,224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360,224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360,224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360,224.6099,354.6597,358.2409,360,360,360,360,360,360,360,360,360,360
209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360,209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360,209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360,209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360,209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360,209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360,209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360,209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360,209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360,209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360,209.874,352.4156,357.1935,360,360,360,360,360,360,360,360,360,360
194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360,194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360,194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360,194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360,194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360,194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360,194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360,194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360,194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360,194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360,194.8424,349.5666,355.7496,360,360,360,360,360,360,360,360,360,360
179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360,179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360,179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360,179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360,179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360,179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360,179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360,179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360,179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360,179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360,179.6627,346.0338,353.8299,360,360,360,360,360,360,360,360,360,360
164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360,164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360,164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360,164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360,164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360,164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360,164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360,164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360,164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360,164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360,164.4864,341.743,351.3536,360,360,360,360,360,360,360,360,360,360
149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360,149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360,149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360,149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360,149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360,149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360,149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360,149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360,149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360,149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360,149.4649,336.6271,348.2405,360,360,360,360,360,360,360,360,360,360
134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360,134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360,134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360,134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360,134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360,134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360,134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360,134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360,134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360,134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360,134.7453,330.6287,344.4131,359.9971,360,360,360,360,360,360,360,360,360
120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360,120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360,120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360,120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360,120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360,120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360,120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360,120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360,120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360,120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360,120.4673,323.7026,339.8,359.9795,360,360,360,360,360,360,360,360,360
106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360,106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360,106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360,106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360,106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360,106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360,106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360,106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360,106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360,106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360,106.7587,315.8179,334.3376,359.9242,360,360,360,360,360,360,360,360,360
93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360,93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360,93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360,93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360,93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360,93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360,93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360,93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360,93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360,93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360,93.73331,306.961,327.9729,359.7977,360,360,360,360,360,360,360,360,360
81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360,81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360,81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360,81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360,81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360,81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360,81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360,81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360,81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360,81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360,81.4877,297.1362,320.6663,359.5566,360,360,360,360,360,360,360,360,360
