360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
357.3484,360,360,360,360,360,360,360,360,360,360,360,360,357.3484,360,360,360,360,360,360,360,360,360,360,360,360,357.3484,360,360,360,360,360,360,360,360,360,360,360,360,357.3484,360,360,360,360,360,360,360,360,360,360,360,360,357.3484,360,360,360,360,360,360,360,360,360,360,360,360,357.3484,360,360,360,360,360,360,360,360,360,360,360,360
354.1082,360,360,360,360,360,360,360,360,360,360,360,360,354.1082,360,360,360,360,360,360,360,360,360,360,360,360,354.1082,360,360,360,360,360,360,360,360,360,360,360,360,354.1082,360,360,360,360,360,360,360,360,360,360,360,360,354.1082,360,360,360,360,360,360,360,360,360,360,360,360,354.1082,360,360,360,360,360,360,360,360,360,360,360,360
350.6846,360,360,360,360,360,360,360,360,360,360,360,360,350.6846,360,360,360,360,360,360,360,360,360,360,360,360,350.6846,360,360,360,360,360,360,360,360,360,360,360,360,350.6846,360,360,360,360,360,360,360,360,360,360,360,360,350.6846,360,360,360,360,360,360,360,360,360,360,360,360,350.6846,360,360,360,360,360,360,360,360,360,360,360,360
347.0807,360,360,360,360,360,360,360,360,360,360,360,360,347.0807,360,360,360,360,360,360,360,360,360,360,360,360,347.0807,360,360,360,360,360,360,360,360,360,360,360,360,347.0807,360,360,360,360,360,360,360,360,360,360,360,360,347.0807,360,360,360,360,360,360,360,360,360,360,360,360,347.0807,360,360,360,360,360,360,360,360,360,360,360,360
343.2996,360,360,360,360,360,360,360,360,360,360,360,360,343.2996,360,360,360,360,360,360,360,360,360,360,360,360,343.2996,360,360,360,360,360,360,360,360,360,360,360,360,343.2996,360,360,360,360,360,360,360,360,360,360,360,360,343.2996,360,360,360,360,360,360,360,360,360,360,360,360,343.2996,360,360,360,360,360,360,360,360,360,360,360,360
339.3444,360,360,360,360,360,360,360,360,360,360,360,360,339.3444,360,360,360,360,360,360,360,360,360,360,360,360,339.3444,360,360,360,360,360,360,360,360,360,360,360,360,339.3444,360,360,360,360,360,360,360,360,360,360,360,360,339.3444,360,360,360,360,360,360,360,360,360,360,360,360,339.3444,360,360,360,360,360,360,360,360,360,360,360,360
335.2183,360,360,360,360,360,360,360,360,360,360,360,360,335.2183,360,360,360,360,360,360,360,360,360,360,360,360,335.2183,360,360,360,360,360,360,360,360,360,360,360,360,335.2183,360,360,360,360,360,360,360,360,360,360,360,360,335.2183,360,360,360,360,360,360,360,360,360,360,360,360,335.2183,360,360,360,360,360,360,360,360,360,360,360,360
330.9242,360,360,360,360,360,360,360,360,360,360,360,360,330.9242,360,360,360,360,360,360,360,360,360,360,360,360,330.9242,360,360,360,360,360,360,360,360,360,360,360,360,330.9242,360,360,360,360,360,360,360,360,360,360,360,360,330.9242,360,360,360,360,360,360,360,360,360,360,360,360,330.9242,360,360,360,360,360,360,360,360,360,360,360,360
326.4655,360,360,360,360,360,360,360,360,360,360,360,360,326.4655,360,360,360,360,360,360,360,360,360,360,360,360,326.4655,360,360,360,360,360,360,360,360,360,360,360,360,326.4655,360,360,360,360,360,360,360,360,360,360,360,360,326.4655,360,360,360,360,360,360,360,360,360,360,360,360,326.4655,360,360,360,360,360,360,360,360,360,360,360,360
321.845,360,360,360,360,360,360,360,360,360,360,360,360,321.845,360,360,360,360,360,360,360,360,360,360,360,360,321.845,360,360,360,360,360,360,360,360,360,360,360,360,321.845,360,360,360,360,360,360,360,360,360,360,360,360,321.845,360,360,360,360,360,360,360,360,360,360,360,360,321.845,360,360,360,360,360,360,360,360,360,360,360,360
317.066,360,360,360,360,360,360,360,360,360,360,360,360,317.066,360,360,360,360,360,360,360,360,360,360,360,360,317.066,360,360,360,360,360,360,360,360,360,360,360,360,317.066,360,360,360,360,360,360,360,360,360,360,360,360,317.066,360,360,360,360,360,360,360,360,360,360,360,360,317.066,360,360,360,360,360,360,360,360,360,360,360,360
312.1317,360,360,360,360,360,360,360,360,360,360,360,360,312.1317,360,360,360,360,360,360,360,360,360,360,360,360,312.1317,360,360,360,360,360,360,360,360,360,360,360,360,312.1317,360,360,360,360,360,360,360,360,360,360,360,360,312.1317,360,360,360,360,360,360,360,360,360,360,360,360,312.1317,360,360,360,360,360,360,360,360,360,360,360,360
307.045,360,360,360,360,360,360,360,360,360,360,360,360,307.045,360,360,360,360,360,360,360,360,360,360,360,360,307.045,360,360,360,360,360,360,360,360,360,360,360,360,307.045,360,360,360,360,360,360,360,360,360,360,360,360,307.045,360,360,360,360,360,360,360,360,360,360,360,360,307.045,360,360,360,360,360,360,360,360,360,360,360,360
301.809,360,360,360,360,360,360,360,360,360,360,360,360,301.809,360,360,360,360,360,360,360,360,360,360,360,360,301.809,360,360,360,360,360,360,360,360,360,360,360,360,301.809,360,360,360,360,360,360,360,360,360,360,360,360,301.809,360,360,360,360,360,360,360,360,360,360,360,360,301.809,360,360,360,360,360,360,360,360,360,360,360,360
296.427,360,360,360,360,360,360,360,360,360,360,360,360,296.427,360,360,360,360,360,360,360,360,360,360,360,360,296.427,360,360,360,360,360,360,360,360,360,360,360,360,296.427,360,360,360,360,360,360,360,360,360,360,360,360,296.427,360,360,360,360,360,360,360,360,360,360,360,360,296.427,360,360,360,360,360,360,360,360,360,360,360,360
290.9019,360,360,360,360,360,360,360,360,360,360,360,360,290.9019,360,360,360,360,360,360,360,360,360,360,360,360,290.9019,360,360,360,360,360,360,360,360,360,360,360,360,290.9019,360,360,360,360,360,360,360,360,360,360,360,360,290.9019,360,360,360,360,360,360,360,360,360,360,360,360,290.9019,360,360,360,360,360,360,360,360,360,360,360,360
285.237,360,360,360,360,360,360,360,360,360,360,360,360,285.237,360,360,360,360,360,360,360,360,360,360,360,360,285.237,360,360,360,360,360,360,360,360,360,360,360,360,285.237,360,360,360,360,360,360,360,360,360,360,360,360,285.237,360,360,360,360,360,360,360,360,360,360,360,360,285.237,360,360,360,360,360,360,360,360,360,360,360,360
279.4353,360,360,360,360,360,360,360,360,360,360,360,360,279.4353,360,360,360,360,360,360,360,360,360,360,360,360,279.4353,360,360,360,360,360,360,360,360,360,360,360,360,279.4353,360,360,360,360,360,360,360,360,360,360,360,360,279.4353,360,360,360,360,360,360,360,360,360,360,360,360,279.4353,360,360,360,360,360,360,360,360,360,360,360,360
273.5,360,360,360,360,360,360,360,360,360,360,360,360,273.5,360,360,360,360,360,360,360,360,360,360,360,360,273.5,360,360,360,360,360,360,360,360,360,360,360,360,273.5,360,360,360,360,360,360,360,360,360,360,360,360,273.5,360,360,360,360,360,360,360,360,360,360,360,360,273.5,360,360,360,360,360,360,360,360,360,360,360,360
267.4341,360,360,360,360,360,360,360,360,360,360,360,360,267.4341,360,360,360,360,360,360,360,360,360,360,360,360,267.4341,360,360,360,360,360,360,360,360,360,360,360,360,267.4341,360,360,360,360,360,360,360,360,360,360,360,360,267.4341,360,360,360,360,360,360,360,360,360,360,360,360,267.4341,360,360,360,360,360,360,360,360,360,360,360,360
261.2407,360,357.4713,360,360,360,360,360,360,360,360,360,360,261.2407,360,357.4713,360,360,360,360,360,360,360,360,360,360,261.2407,360,357.4713,360,360,360,360,360,360,360,360,360,360,261.2407,360,357.4713,360,360,360,360,360,360,360,360,360,360,261.2407,360,357.4713,360,360,360,360,360,360,360,360,360,360,261.2407,360,357.4713,360,360,360,360,360,360,360,360,360,360
254.9229,360,351.1536,360,360,360,360,360,360,360,360,360,360,254.9229,360,351.1536,360,360,360,360,360,360,360,360,360,360,254.9229,360,351.1536,360,360,360,360,360,360,360,360,360,360,254.9229,360,351.1536,360,360,360,360,360,360,360,360,360,360,254.9229,360,351.1536,360,360,360,360,360,360,360,360,360,360,254.9229,360,351.1536,360,360,360,360,360,360,360,360,360,360
248.4839,356.5647,344.7146,360,360,360,360,360,360,360,360,360,360,248.4839,356.5647,344.7146,360,360,360,360,360,360,360,360,360,360,248.4839,356.5647,344.7146,360,360,360,360,360,360,360,360,360,360,248.4839,356.5647,344.7146,360,360,360,360,360,360,360,360,360,360,248.4839,356.5647,344.7146,360,360,360,360,360,360,360,360,360,360,248.4839,356.5647,344.7146,360,360,360,360,360,360,360,360,360,360
241.9269,350.0076,338.1576,356.3327,360,360,360,360,360,360,360,360,360,241.9269,350.0076,338.1576,356.3327,360,360,360,360,360,360,360,360,360,241.9269,350.0076,338.1576,356.3327,360,360,360,360,360,360,360,360,360,241.9269,350.0076,338.1576,356.3327,360,360,360,360,360,360,360,360,360,241.9269,350.0076,338.1576,356.3327,360,360,360,360,360,360,360,360,360,241.9269,350.0076,338.1576,356.3327,360,360,360,360,360,360,360,360,360
235.2548,343.3355,331.4854,349.6606,360,360,360,360,360,360,360,360,360,235.2548,343.3355,331.4854,349.6606,360,360,360,360,360,360,360,360,360,235.2548,343.3355,331.4854,349.6606,360,360,360,360,360,360,360,360,360,235.2548,343.3355,331.4854,349.6606,360,360,360,360,360,360,360,360,360,235.2548,343.3355,331.4854,349.6606,360,360,360,360,360,360,360,360,360,235.2548,343.3355,331.4854,349.6606,360,360,360,360,360,360,360,360,360
228.4708,336.5515,324.7014,342.8766,360,360,360,360,360,360,360,360,360,228.4708,336.5515,324.7014,342.8766,360,360,360,360,360,360,360,360,360,228.4708,336.5515,324.7014,342.8766,360,360,360,360,360,360,360,360,360,228.4708,336.5515,324.7014,342.8766,360,360,360,360,360,360,360,360,360,228.4708,336.5515,324.7014,342.8766,360,360,360,360,360,360,360,360,360,228.4708,336.5515,324.7014,342.8766,360,360,360,360,360,360,360,360,360
221.578,329.6587,317.8086,335.9838,360,360,360,360,360,360,360,360,360,221.578,329.6587,317.8086,335.9838,360,360,360,360,360,360,360,360,360,221.578,329.6587,317.8086,335.9838,360,360,360,360,360,360,360,360,360,221.578,329.6587,317.8086,335.9838,360,360,360,360,360,360,360,360,360,221.578,329.6587,317.8086,335.9838,360,360,360,360,360,360,360,360,360,221.578,329.6587,317.8086,335.9838,360,360,360,360,360,360,360,360,360
214.5795,322.6602,310.8101,328.9853,354.4822,360,360,360,360,360,360,360,360,214.5795,322.6602,310.8101,328.9853,354.4822,360,360,360,360,360,360,360,360,214.5795,322.6602,310.8101,328.9853,354.4822,360,360,360,360,360,360,360,360,214.5795,322.6602,310.8101,328.9853,354.4822,360,360,360,360,360,360,360,360,214.5795,322.6602,310.8101,328.9853,354.4822,360,360,360,360,360,360,360,360,214.5795,322.6602,310.8101,328.9853,354.4822,360,360,360,360,360,360,360,360
207.4784,315.5591,303.709,321.8842,347.3811,360,360,360,360,360,360,360,360,207.4784,315.5591,303.709,321.8842,347.3811,360,360,360,360,360,360,360,360,207.4784,315.5591,303.709,321.8842,347.3811,360,360,360,360,360,360,360,360,207.4784,315.5591,303.709,321.8842,347.3811,360,360,360,360,360,360,360,360,207.4784,315.5591,303.709,321.8842,347.3811,360,360,360,360,360,360,360,360,207.4784,315.5591,303.709,321.8842,347.3811,360,360,360,360,360,360,360,360
200.2778,308.3585,296.5084,314.6836,340.1805,360,360,360,360,360,360,360,360,200.2778,308.3585,296.5084,314.6836,340.1805,360,360,360,360,360,360,360,360,200.2778,308.3585,296.5084,314.6836,340.1805,360,360,360,360,360,360,360,360,200.2778,308.3585,296.5084,314.6836,340.1805,360,360,360,360,360,360,360,360,200.2778,308.3585,296.5084,314.6836,340.1805,360,360,360,360,360,360,360,360,200.2778,308.3585,296.5084,314.6836,340.1805,360,360,360,360,360,360,360,360
192.9808,301.0616,289.2115,307.3866,332.8836,360,360,360,360,360,360,360,360,192.9808,301.0616,289.2115,307.3866,332.8836,360,360,360,360,360,360,360,360,192.9808,301.0616,289.2115,307.3866,332.8836,360,360,360,360,360,360,360,360,192.9808,301.0616,289.2115,307.3866,332.8836,360,360,360,360,360,360,360,360,192.9808,301.0616,289.2115,307.3866,332.8836,360,360,360,360,360,360,360,360,192.9808,301.0616,289.2115,307.3866,332.8836,360,360,360,360,360,360,360,360
185.5907,293.6714,281.8213,299.9964,325.4934,360,360,360,360,360,360,360,360,185.5907,293.6714,281.8213,299.9964,325.4934,360,360,360,360,360,360,360,360,185.5907,293.6714,281.8213,299.9964,325.4934,360,360,360,360,360,360,360,360,185.5907,293.6714,281.8213,299.9964,325.4934,360,360,360,360,360,360,360,360,185.5907,293.6714,281.8213,299.9964,325.4934,360,360,360,360,360,360,360,360,185.5907,293.6714,281.8213,299.9964,325.4934,360,360,360,360,360,360,360,360
178.1103,286.1911,274.341,292.5161,318.0131,360,360,360,360,360,360,360,360,178.1103,286.1911,274.341,292.5161,318.0131,360,360,360,360,360,360,360,360,178.1103,286.1911,274.341,292.5161,318.0131,360,360,360,360,360,360,360,360,178.1103,286.1911,274.341,292.5161,318.0131,360,360,360,360,360,360,360,360,178.1103,286.1911,274.341,292.5161,318.0131,360,360,360,360,360,360,360,360,178.1103,286.1911,274.341,292.5161,318.0131,360,360,360,360,360,360,360,360
170.543,278.6237,266.7736,284.9487,310.4457,360,360,360,360,360,360,360,360,170.543,278.6237,266.7736,284.9487,310.4457,360,360,360,360,360,360,360,360,170.543,278.6237,266.7736,284.9487,310.4457,360,360,360,360,360,360,360,360,170.543,278.6237,266.7736,284.9487,310.4457,360,360,360,360,360,360,360,360,170.543,278.6237,266.7736,284.9487,310.4457,360,360,360,360,360,360,360,360,170.543,278.6237,266.7736,284.9487,310.4457,360,360,360,360,360,360,360,360
162.8916,270.9724,259.1223,277.2974,302.7943,360,360,360,360,360,360,360,360,162.8916,270.9724,259.1223,277.2974,302.7943,360,360,360,360,360,360,360,360,162.8916,270.9724,259.1223,277.2974,302.7943,360,360,360,360,360,360,360,360,162.8916,270.9724,259.1223,277.2974,302.7943,360,360,360,360,360,360,360,360,162.8916,270.9724,259.1223,277.2974,302.7943,360,360,360,360,360,360,360,360,162.8916,270.9724,259.1223,277.2974,302.7943,360,360,360,360,360,360,360,360
155.1595,263.2402,251.3901,269.5653,295.0622,360,360,360,360,360,360,360,360,155.1595,263.2402,251.3901,269.5653,295.0622,360,360,360,360,360,360,360,360,155.1595,263.2402,251.3901,269.5653,295.0622,360,360,360,360,360,360,360,360,155.1595,263.2402,251.3901,269.5653,295.0622,360,360,360,360,360,360,360,360,155.1595,263.2402,251.3901,269.5653,295.0622,360,360,360,360,360,360,360,360,155.1595,263.2402,251.3901,269.5653,295.0622,360,360,360,360,360,360,360,360
147.3496,255.4304,243.5803,261.7554,287.2524,360,360,360,360,360,360,360,360,147.3496,255.4304,243.5803,261.7554,287.2524,360,360,360,360,360,360,360,360,147.3496,255.4304,243.5803,261.7554,287.2524,360,360,360,360,360,360,360,360,147.3496,255.4304,243.5803,261.7554,287.2524,360,360,360,360,360,360,360,360,147.3496,255.4304,243.5803,261.7554,287.2524,360,360,360,360,360,360,360,360,147.3496,255.4304,243.5803,261.7554,287.2524,360,360,360,360,360,360,360,360
139.4652,247.5459,235.6958,253.871,279.3679,360,360,360,360,360,360,360,360,139.4652,247.5459,235.6958,253.871,279.3679,360,360,360,360,360,360,360,360,139.4652,247.5459,235.6958,253.871,279.3679,360,360,360,360,360,360,360,360,139.4652,247.5459,235.6958,253.871,279.3679,360,360,360,360,360,360,360,360,139.4652,247.5459,235.6958,253.871,279.3679,360,360,360,360,360,360,360,360,139.4652,247.5459,235.6958,253.871,279.3679,360,360,360,360,360,360,360,360
131.5092,239.59,227.7398,245.915,271.4119,360,360,360,360,360,360,360,360,131.5092,239.59,227.7398,245.915,271.4119,360,360,360,360,360,360,360,360,131.5092,239.59,227.7398,245.915,271.4119,360,360,360,360,360,360,360,360,131.5092,239.59,227.7398,245.915,271.4119,360,360,360,360,360,360,360,360,131.5092,239.59,227.7398,245.915,271.4119,360,360,360,360,360,360,360,360,131.5092,239.59,227.7398,245.915,271.4119,360,360,360,360,360,360,360,360
123.4848,231.5656,219.7155,237.8906,263.3876,360,360,360,360,360,360,360,360,123.4848,231.5656,219.7155,237.8906,263.3876,360,360,360,360,360,360,360,360,123.4848,231.5656,219.7155,237.8906,263.3876,360,360,360,360,360,360,360,360,123.4848,231.5656,219.7155,237.8906,263.3876,360,360,360,360,360,360,360,360,123.4848,231.5656,219.7155,237.8906,263.3876,360,360,360,360,360,360,360,360,123.4848,231.5656,219.7155,237.8906,263.3876,360,360,360,360,360,360,360,360
115.3952,223.476,211.6258,229.801,255.2979,360,360,360,360,360,360,360,360,115.3952,223.476,211.6258,229.801,255.2979,360,360,360,360,360,360,360,360,115.3952,223.476,211.6258,229.801,255.2979,360,360,360,360,360,360,360,360,115.3952,223.476,211.6258,229.801,255.2979,360,360,360,360,360,360,360,360,115.3952,223.476,211.6258,229.801,255.2979,360,360,360,360,360,360,360,360,115.3952,223.476,211.6258,229.801,255.2979,360,360,360,360,360,360,360,360
107.2434,215.3242,203.474,221.6492,247.1462,360,360,360,360,360,360,360,360,107.2434,215.3242,203.474,221.6492,247.1462,360,360,360,360,360,360,360,360,107.2434,215.3242,203.474,221.6492,247.1462,360,360,360,360,360,360,360,360,107.2434,215.3242,203.474,221.6492,247.1462,360,360,360,360,360,360,360,360,107.2434,215.3242,203.474,221.6492,247.1462,360,360,360,360,360,360,360,360,107.2434,215.3242,203.474,221.6492,247.1462,360,360,360,360,360,360,360,360
99.03256,207.1133,195.2632,213.4384,238.9353,360,360,360,360,360,360,360,360,99.03256,207.1133,195.2632,213.4384,238.9353,360,360,360,360,360,360,360,360,99.03256,207.1133,195.2632,213.4384,238.9353,360,360,360,360,360,360,360,360,99.03256,207.1133,195.2632,213.4384,238.9353,360,360,360,360,360,360,360,360,99.03256,207.1133,195.2632,213.4384,238.9353,360,360,360,360,360,360,360,360,99.03256,207.1133,195.2632,213.4384,238.9353,360,360,360,360,360,360,360,360
90.76567,198.8464,186.9963,205.1715,230.6684,360,360,360,360,360,360,360,360,90.76567,198.8464,186.9963,205.1715,230.6684,360,360,360,360,360,360,360,360,90.76567,198.8464,186.9963,205.1715,230.6684,360,360,360,360,360,360,360,360,90.76567,198.8464,186.9963,205.1715,230.6684,360,360,360,360,360,360,360,360,90.76567,198.8464,186.9963,205.1715,230.6684,360,360,360,360,360,360,360,360,90.76567,198.8464,186.9963,205.1715,230.6684,360,360,360,360,360,360,360,360
82.44606,190.5268,178.6767,196.8519,222.3488,356.0586,360,360,360,360,360,360,360,82.44606,190.5268,178.6767,196.8519,222.3488,356.0586,360,360,360,360,360,360,360,82.44606,190.5268,178.6767,196.8519,222.3488,356.0586,360,360,360,360,360,360,360,82.44606,190.5268,178.6767,196.8519,222.3488,356.0586,360,360,360,360,360,360,360,82.44606,190.5268,178.6767,196.8519,222.3488,356.0586,360,360,360,360,360,360,360,82.44606,190.5268,178.6767,196.8519,222.3488,356.0586,360,360,360,360,360,360,360
74.07663,182.1574,170.3073,188.4824,213.9794,347.6892,360,360,360,360,360,360,360,74.07663,182.1574,170.3073,188.4824,213.9794,347.6892,360,360,360,360,360,360,360,74.07663,182.1574,170.3073,188.4824,213.9794,347.6892,360,360,360,360,360,360,360,74.07663,182.1574,170.3073,188.4824,213.9794,347.6892,360,360,360,360,360,360,360,74.07663,182.1574,170.3073,188.4824,213.9794,347.6892,360,360,360,360,360,360,360,74.07663,182.1574,170.3073,188.4824,213.9794,347.6892,360,360,360,360,360,360,360
65.66061,173.7413,161.8913,180.0664,205.5633,339.2732,360,360,360,360,360,360,360,65.66061,173.7413,161.8913,180.0664,205.5633,339.2732,360,360,360,360,360,360,360,65.66061,173.7413,161.8913,180.0664,205.5633,339.2732,360,360,360,360,360,360,360,65.66061,173.7413,161.8913,180.0664,205.5633,339.2732,360,360,360,360,360,360,360,65.66061,173.7413,161.8913,180.0664,205.5633,339.2732,360,360,360,360,360,360,360,65.66061,173.7413,161.8913,180.0664,205.5633,339.2732,360,360,360,360,360,360,360
57.20107,165.2818,153.4317,171.6069,197.1038,330.8136,360,360,360,360,360,360,360,57.20107,165.2818,153.4317,171.6069,197.1038,330.8136,360,360,360,360,360,360,360,57.20107,165.2818,153.4317,171.6069,197.1038,330.8136,360,360,360,360,360,360,360,57.20107,165.2818,153.4317,171.6069,197.1038,330.8136,360,360,360,360,360,360,360,57.20107,165.2818,153.4317,171.6069,197.1038,330.8136,360,360,360,360,360,360,360,57.20107,165.2818,153.4317,171.6069,197.1038,330.8136,360,360,360,360,360,360,360
48.70108,156.7818,144.9317,163.1069,188.6038,322.3136,353.2874,360,360,360,360,360,360,48.70108,156.7818,144.9317,163.1069,188.6038,322.3136,353.2874,360,360,360,360,360,360,48.70108,156.7818,144.9317,163.1069,188.6038,322.3136,353.2874,360,360,360,360,360,360,48.70108,156.7818,144.9317,163.1069,188.6038,322.3136,353.2874,360,360,360,360,360,360,48.70108,156.7818,144.9317,163.1069,188.6038,322.3136,353.2874,360,360,360,360,360,360,48.70108,156.7818,144.9317,163.1069,188.6038,322.3136,353.2874,360,360,360,360,360,360
40.16381,148.2446,136.3945,154.5696,180.0665,313.7764,344.7501,352.64,360,360,360,360,360,40.16381,148.2446,136.3945,154.5696,180.0665,313.7764,344.7501,352.64,360,360,360,360,360,40.16381,148.2446,136.3945,154.5696,180.0665,313.7764,344.7501,352.64,360,360,360,360,360,40.16381,148.2446,136.3945,154.5696,180.0665,313.7764,344.7501,352.64,360,360,360,360,360,40.16381,148.2446,136.3945,154.5696,180.0665,313.7764,344.7501,352.64,360,360,360,360,360,40.16381,148.2446,136.3945,154.5696,180.0665,313.7764,344.7501,352.64,360,360,360,360,360
31.59235,139.6731,127.823,145.9981,171.4951,305.2049,336.1786,344.0686,354.739,360,360,360,360,31.59235,139.6731,127.823,145.9981,171.4951,305.2049,336.1786,344.0686,354.739,360,360,360,360,31.59235,139.6731,127.823,145.9981,171.4951,305.2049,336.1786,344.0686,354.739,360,360,360,360,31.59235,139.6731,127.823,145.9981,171.4951,305.2049,336.1786,344.0686,354.739,360,360,360,360,31.59235,139.6731,127.823,145.9981,171.4951,305.2049,336.1786,344.0686,354.739,360,360,360,360,31.59235,139.6731,127.823,145.9981,171.4951,305.2049,336.1786,344.0686,354.739,360,360,360,360
22.98979,131.0705,119.2204,137.3956,162.8925,296.6024,327.576,335.466,346.1364,360,360,360,360,22.98979,131.0705,119.2204,137.3956,162.8925,296.6024,327.576,335.466,346.1364,360,360,360,360,22.98979,131.0705,119.2204,137.3956,162.8925,296.6024,327.576,335.466,346.1364,360,360,360,360,22.98979,131.0705,119.2204,137.3956,162.8925,296.6024,327.576,335.466,346.1364,360,360,360,360,22.98979,131.0705,119.2204,137.3956,162.8925,296.6024,327.576,335.466,346.1364,360,360,360,360,22.98979,131.0705,119.2204,137.3956,162.8925,296.6024,327.576,335.466,346.1364,360,360,360,360
