39.13415,74.21474,182.4479,17.38124,237.7527,324.3158,70.54404,244.8971,355.2611,197.7441,255.3667,248.967,286.9431,39.13415,74.21474,182.4479,17.38124,237.7527,324.3158,70.54404,244.8971,355.2611,197.7441,255.3667,248.967,286.9431
40.31573,75.74621,180.5623,16.58174,235.9636,323.1809,72.04694,246.6524,354.8217,199.6195,253.6503,250.705,285.4205,40.31573,75.74621,180.5623,16.58174,235.9636,323.1809,72.04694,246.6524,354.8217,199.6195,253.6503,250.705,285.4205
41.51269,77.28908,178.6766,15.80018,234.1683,322.0303,73.56177,248.4003,354.363,201.4929,251.9256,252.4352,283.8863,41.51269,77.28908,178.6766,15.80018,234.1683,322.0303,73.56177,248.4003,354.363,201.4929,251.9256,252.4352,283.8863
42.72485,78.84322,176.7911,15.03667,232.3671,320.8641,75.08828,250.1408,353.8852,203.3639,250.1931,254.1575,282.3408,42.72485,78.84322,176.7911,15.03667,232.3671,320.8641,75.08828,250.1408,353.8852,203.3639,250.1931,254.1575,282.3408
43.95202,80.40845,174.906,14.29124,230.5601,319.6825,76.62623,251.8735,353.3884,205.2323,248.4529,255.8715,280.7839,43.95202,80.40845,174.906,14.29124,230.5601,319.6825,76.62623,251.8735,353.3884,205.2323,248.4529,255.8715,280.7839
45.19417,81.98466,173.0214,13.56398,228.7477,318.4855,78.1756,253.5984,352.8725,207.0979,246.7052,257.5773,279.2161,45.19417,81.98466,173.0214,13.56398,228.7477,318.4855,78.1756,253.5984,352.8725,207.0979,246.7052,257.5773,279.2161
46.45113,83.57159,171.1375,12.85501,226.9298,317.2733,79.73614,255.3152,352.3376,208.9606,244.9501,259.2746,277.6373,46.45113,83.57159,171.1375,12.85501,226.9298,317.2733,79.73614,255.3152,352.3376,208.9606,244.9501,259.2746,277.6373
47.7227,85.16911,169.2547,12.16439,225.1068,316.0461,81.3076,257.0237,351.7839,210.82,243.188,260.9631,276.0478,47.7227,85.16911,169.2547,12.16439,225.1068,316.0461,81.3076,257.0237,351.7839,210.82,243.188,260.9631,276.0478
49.0088,86.77705,167.373,11.49218,223.2789,314.804,82.88998,258.7237,351.2112,212.6761,241.4189,262.6429,274.4478,49.0088,86.77705,167.373,11.49218,223.2789,314.804,82.88998,258.7237,351.2112,212.6761,241.4189,262.6429,274.4478
50.30927,88.3952,165.4927,10.83844,221.4462,313.547,84.48294,260.4151,350.6199,214.5287,239.6431,264.3134,272.8374,50.30927,88.3952,165.4927,10.83844,221.4462,313.547,84.48294,260.4151,350.6199,214.5287,239.6431,264.3134,272.8374
51.624,90.02341,163.614,10.20329,219.6089,312.2754,86.08646,262.0977,350.0097,216.3774,237.8607,265.9748,271.2168,51.624,90.02341,163.614,10.20329,219.6089,312.2754,86.08646,262.0977,350.0097,216.3774,237.8607,265.9748,271.2168
52.95282,91.66152,161.7371,9.586762,217.7674,310.9893,87.70027,263.7713,349.3809,218.2221,236.0719,267.6267,269.5862,52.95282,91.66152,161.7371,9.586762,217.7674,310.9893,87.70027,263.7713,349.3809,218.2221,236.0719,267.6267,269.5862
54.29553,93.30929,159.8622,8.988941,215.9216,309.6888,89.32416,265.4357,348.7336,220.0626,234.2771,269.269,267.9458,54.29553,93.30929,159.8622,8.988941,215.9216,309.6888,89.32416,265.4357,348.7336,220.0626,234.2771,269.269,267.9458
55.65208,94.96661,157.9895,8.409883,214.0719,308.3741,90.95806,267.0907,348.0677,221.8988,232.4763,270.9015,266.2957,55.65208,94.96661,157.9895,8.409883,214.0719,308.3741,90.95806,267.0907,348.0677,221.8988,232.4763,270.9015,266.2957
57.02229,96.63323,156.1192,7.849667,212.2185,307.0452,92.60173,268.7361,347.3833,223.7303,230.6696,272.5241,264.6362,57.02229,96.63323,156.1192,7.849667,212.2185,307.0452,92.60173,268.7361,347.3833,223.7303,230.6696,272.5241,264.6362
58.40594,98.30899,154.2516,7.308322,210.3616,305.7025,94.25493,270.3718,346.6806,225.557,228.8575,274.1364,262.9674,58.40594,98.30899,154.2516,7.308322,210.3616,305.7025,94.25493,270.3718,346.6806,225.557,228.8575,274.1364,262.9674
59.80299,99.99376,152.3867,6.785946,208.5013,304.3459,95.91759,271.9976,345.9596,227.3788,227.0399,275.7385,261.2894,59.80299,99.99376,152.3867,6.785946,208.5013,304.3459,95.91759,271.9976,345.9596,227.3788,227.0399,275.7385,261.2894
61.21316,101.6873,150.5249,6.282581,206.6379,302.9757,97.58943,273.6133,345.2204,229.1954,225.2173,277.33,259.6026,61.21316,101.6873,150.5249,6.282581,206.6379,302.9757,97.58943,273.6133,345.2204,229.1954,225.2173,277.33,259.6026
62.63647,103.3894,148.6664,5.798282,204.7715,301.592,99.27037,275.2188,344.463,231.0065,223.3896,278.9109,257.907,62.63647,103.3894,148.6664,5.798282,204.7715,301.592,99.27037,275.2188,344.463,231.0065,223.3896,278.9109,257.907
64.07256,105.0999,146.8112,5.3331,202.9025,300.1949,100.9602,276.8138,343.6876,232.8121,221.5572,280.4809,256.2029,64.07256,105.0999,146.8112,5.3331,202.9025,300.1949,100.9602,276.8138,343.6876,232.8121,221.5572,280.4809,256.2029
65.52143,106.8187,144.9597,4.887081,201.0309,298.7847,102.6586,278.3981,342.8943,234.6118,219.7203,282.0399,254.4903,65.52143,106.8187,144.9597,4.887081,201.0309,298.7847,102.6586,278.3981,342.8943,234.6118,219.7203,282.0399,254.4903
66.98287,108.5454,143.1121,4.460278,199.157,297.3615,104.3655,279.9716,342.0831,236.4055,217.8789,283.5876,252.7697,66.98287,108.5454,143.1121,4.460278,199.157,297.3615,104.3655,279.9716,342.0831,236.4055,217.8789,283.5876,252.7697
68.45673,110.28,141.2685,4.052753,197.281,295.9253,106.0808,281.5342,341.254,238.1931,216.0334,285.1241,251.041,68.45673,110.28,141.2685,4.052753,197.281,295.9253,106.0808,281.5342,341.254,238.1931,216.0334,285.1241,251.041
69.94274,112.0223,139.4292,3.66452,195.4032,294.4765,107.8041,283.0857,340.4073,239.9743,214.184,286.6489,249.3046,69.94274,112.0223,139.4292,3.66452,195.4032,294.4765,107.8041,283.0857,340.4073,239.9743,214.184,286.6489,249.3046
71.4409,113.772,137.5943,3.295641,193.5236,293.015,109.5354,284.6258,339.543,241.7489,212.3308,288.1621,247.5605,71.4409,113.772,137.5943,3.295641,193.5236,293.015,109.5354,284.6258,339.543,241.7489,212.3308,288.1621,247.5605
72.95098,115.529,135.764,2.946171,191.6426,291.5411,111.2745,286.1544,338.6611,243.5167,210.474,289.6634,245.809,72.95098,115.529,135.764,2.946171,191.6426,291.5411,111.2745,286.1544,338.6611,243.5167,210.474,289.6634,245.809
74.47275,117.2931,133.9387,2.616109,189.7602,290.0551,113.021,287.6714,337.7619,245.2776,208.614,291.1527,244.0503,74.47275,117.2931,133.9387,2.616109,189.7602,290.0551,113.021,287.6714,337.7619,245.2776,208.614,291.1527,244.0503
76.00616,119.0641,132.1183,2.30553,187.8768,288.5569,114.7749,289.1766,336.8453,247.0313,206.7507,292.6297,242.2845,76.00616,119.0641,132.1183,2.30553,187.8768,288.5569,114.7749,289.1766,336.8453,247.0313,206.7507,292.6297,242.2845
77.55096,120.8417,130.3033,2.014446,185.9926,287.0468,116.536,290.6698,335.9115,248.7776,204.8845,294.0944,240.512,77.55096,120.8417,130.3033,2.014446,185.9926,287.0468,116.536,290.6698,335.9115,248.7776,204.8845,294.0944,240.512
79.10697,122.6258,128.4937,1.742899,184.1077,285.525,118.304,292.1508,334.9607,250.5164,203.0157,295.5466,238.7328,79.10697,122.6258,128.4937,1.742899,184.1077,285.525,118.304,292.1508,334.9607,250.5164,203.0157,295.5466,238.7328
80.6741,124.4163,126.6897,1.490911,182.2223,283.9916,120.0788,293.6196,333.9927,252.2474,201.1442,296.9861,236.9471,80.6741,124.4163,126.6897,1.490911,182.2223,283.9916,120.0788,293.6196,333.9927,252.2474,201.1442,296.9861,236.9471
82.25206,126.2128,124.8916,1.258514,180.3367,282.4468,121.8601,295.0759,333.008,253.9705,199.2705,298.4128,235.1552,82.25206,126.2128,124.8916,1.258514,180.3367,282.4468,121.8601,295.0759,333.008,253.9705,199.2705,298.4128,235.1552
83.84084,128.0152,123.0995,1.045729,178.451,280.8907,123.6479,296.5195,332.0064,255.6855,197.3946,299.8265,233.3573,83.84084,128.0152,123.0995,1.045729,178.451,280.8907,123.6479,296.5195,332.0064,255.6855,197.3946,299.8265,233.3573
85.44015,129.8234,121.3137,0.8525884,176.5655,279.3236,125.4419,297.9504,330.9881,257.3922,195.5168,301.227,231.5534,85.44015,129.8234,121.3137,0.8525884,176.5655,279.3236,125.4419,297.9504,330.9881,257.3922,195.5168,301.227,231.5534
87.04977,131.637,119.5343,0.6791031,174.6805,277.7456,127.2417,299.3683,329.9533,259.0904,193.6373,302.6142,229.744,87.04977,131.637,119.5343,0.6791031,174.6805,277.7456,127.2417,299.3683,329.9533,259.0904,193.6373,302.6142,229.744
88.66967,133.456,117.7616,0.5253053,172.7959,276.1569,129.0475,300.7731,328.902,260.7799,191.7564,303.988,227.929,88.66967,133.456,117.7616,0.5253053,172.7959,276.1569,129.0475,300.7731,328.902,260.7799,191.7564,303.988,227.929
90.29951,135.28,115.9957,0.3911948,170.9122,274.5576,130.8587,302.1646,327.8344,262.4606,189.8742,305.3481,226.1088,90.29951,135.28,115.9957,0.3911948,170.9122,274.5576,130.8587,302.1646,327.8344,262.4606,189.8742,305.3481,226.1088
91.93928,137.109,114.2368,0.276804,169.0295,272.9479,132.6755,303.5428,326.7505,264.1322,187.9908,306.6945,224.2836,91.93928,137.109,114.2368,0.276804,169.0295,272.9479,132.6755,303.5428,326.7505,264.1322,187.9908,306.6945,224.2836
93.58871,138.9427,112.4851,0.1821327,167.1479,271.328,134.4974,304.9074,325.6505,265.7946,186.1065,308.027,222.4535,93.58871,138.9427,112.4851,0.1821327,167.1479,271.328,134.4974,304.9074,325.6505,265.7946,186.1065,308.027,222.4535
95.24755,140.7809,110.7408,0.1071918,165.2678,269.6981,136.3243,306.2583,324.5346,267.4475,184.2217,309.3454,220.6187,95.24755,140.7809,110.7408,0.1071918,165.2678,269.6981,136.3243,306.2583,324.5346,267.4475,184.2217,309.3454,220.6187
96.91576,142.6233,109.0042,0.05200267,163.3893,268.0583,138.1559,307.5953,323.4028,269.0909,182.3363,310.6497,218.7795,96.91576,142.6233,109.0042,0.05200267,163.3893,268.0583,138.1559,307.5953,323.4028,269.0909,182.3363,310.6497,218.7795
98.59309,144.4699,107.2753,0.01655459,161.5126,266.4089,139.9922,308.9183,322.2552,270.7245,180.4507,311.9396,216.936,98.59309,144.4699,107.2753,0.01655459,161.5126,266.4089,139.9922,308.9183,322.2552,270.7245,180.4507,311.9396,216.936
100.2793,146.3204,105.5544,0.0008583069,159.638,264.7499,141.8329,310.2272,321.0921,272.3481,178.5651,313.215,215.0884,100.2793,146.3204,105.5544,0.0008583069,159.638,264.7499,141.8329,310.2272,321.0921,272.3481,178.5651,313.215,215.0884
101.9743,148.1746,103.8417,0.004913807,157.7656,263.0818,143.6778,311.5218,319.9135,273.9616,176.6796,314.4758,213.2371,101.9743,148.1746,103.8417,0.004913807,157.7656,263.0818,143.6778,311.5218,319.9135,273.9616,176.6796,314.4758,213.2371
103.6779,150.0323,102.1373,0.02873182,155.8956,261.4044,145.5266,312.8019,318.7195,275.5648,174.7944,315.7219,211.382,103.6779,150.0323,102.1373,0.02873182,155.8956,261.4044,145.5266,312.8019,318.7195,275.5648,174.7944,315.7219,211.382
105.3897,151.8932,100.4415,0.0722909,154.0283,259.7182,147.3793,314.0675,317.5103,277.1575,172.9099,316.953,209.5236,105.3897,151.8932,100.4415,0.0722909,154.0283,259.7182,147.3793,314.0675,317.5103,277.1575,172.9099,316.953,209.5236
107.1099,153.7573,98.75439,0.1356018,152.1638,258.0232,149.2355,315.3184,316.2859,278.7395,171.0261,318.1692,207.6618,107.1099,153.7573,98.75439,0.1356018,152.1638,258.0232,149.2355,315.3184,316.2859,278.7395,171.0261,318.1692,207.6618
108.838,155.6242,97.07625,0.2186537,150.3024,256.3196,151.0951,316.5544,315.0467,280.3107,169.1433,319.3701,205.7971,108.838,155.6242,97.07625,0.2186537,150.3024,256.3196,151.0951,316.5544,315.0467,280.3107,169.1433,319.3701,205.7971
110.5739,157.4938,95.40718,0.3214359,148.4442,254.6077,152.9578,317.7754,313.7926,281.8708,167.2617,320.5558,203.9295,110.5739,157.4938,95.40718,0.3214359,148.4442,254.6077,152.9578,317.7754,313.7926,281.8708,167.2617,320.5558,203.9295
112.3175,159.3659,93.74737,0.443927,146.5895,252.8875,154.8235,318.9813,312.5238,283.4199,165.3815,321.726,202.0593,112.3175,159.3659,93.74737,0.443927,146.5895,252.8875,154.8235,318.9813,312.5238,283.4199,165.3815,321.726,202.0593
114.0685,161.2402,92.09706,0.586127,144.7385,251.1594,156.692,320.172,311.2405,284.9575,163.5028,322.8807,200.1866,114.0685,161.2402,92.09706,0.586127,144.7385,251.1594,156.692,320.172,311.2405,284.9575,163.5028,322.8807,200.1866
115.8266,163.1166,90.45641,0.7480252,142.8913,249.4235,158.563,321.3473,309.9428,286.4836,161.6261,324.0197,198.3118,115.8266,163.1166,90.45641,0.7480252,142.8913,249.4235,158.563,321.3473,309.9428,286.4836,161.6261,324.0197,198.3118
117.5919,164.9949,88.82552,0.9295893,141.0482,247.6799,160.4364,322.507,308.6308,287.9981,159.7513,325.1429,196.4349,117.5919,164.9949,88.82552,0.9295893,141.0482,247.6799,160.4364,322.507,308.6308,287.9981,159.7513,325.1429,196.4349
119.364,166.8748,87.2047,1.130809,139.2094,245.9289,162.312,323.6511,307.3047,289.5007,157.8787,326.2502,194.5563,119.364,166.8748,87.2047,1.130809,139.2094,245.9289,162.312,323.6511,307.3047,289.5007,157.8787,326.2502,194.5563
121.1427,168.7561,85.59406,1.351651,137.375,244.1707,164.1895,324.7795,305.9647,290.9913,156.0086,327.3414,192.676,121.1427,168.7561,85.59406,1.351651,137.375,244.1707,164.1895,324.7795,305.9647,290.9913,156.0086,327.3414,192.676
122.928,170.6387,83.99373,1.592106,135.5453,242.4054,166.0687,325.892,304.6107,292.4697,154.1411,328.4165,190.7944,122.928,170.6387,83.99373,1.592106,135.5453,242.4054,166.0687,325.892,304.6107,292.4697,154.1411,328.4165,190.7944
124.7194,172.5223,82.40398,1.852141,133.7206,240.6334,167.9494,326.9884,303.2432,293.9358,152.2765,329.4753,188.9115,124.7194,172.5223,82.40398,1.852141,133.7206,240.6334,167.9494,326.9884,303.2432,293.9358,152.2765,329.4753,188.9115
126.5169,174.4067,80.82494,2.131723,131.9009,238.8546,169.8315,328.0688,301.8621,295.3893,150.4149,330.5176,187.0277,126.5169,174.4067,80.82494,2.131723,131.9009,238.8546,169.8315,328.0688,301.8621,295.3893,150.4149,330.5176,187.0277
128.3204,176.2917,79.25679,2.430822,130.0865,237.0693,171.7147,329.1328,300.4677,296.8302,148.5565,331.5435,185.1431,128.3204,176.2917,79.25679,2.430822,130.0865,237.0693,171.7147,329.1328,300.4677,296.8302,148.5565,331.5435,185.1431
130.1294,178.1772,77.69969,2.749414,128.2775,235.2779,173.5987,330.1805,299.06,298.2582,146.7016,332.5527,183.258,130.1294,178.1772,77.69969,2.749414,128.2775,235.2779,173.5987,330.1805,299.06,298.2582,146.7016,332.5527,183.258
131.944,180.0628,76.15379,3.087459,126.4742,233.4803,175.4836,331.2117,297.6393,299.6733,144.8503,333.5451,181.3725,131.944,180.0628,76.15379,3.087459,126.4742,233.4803,175.4836,331.2117,297.6393,299.6733,144.8503,333.5451,181.3725
133.7639,181.9484,74.61931,3.444911,124.6768,231.6769,177.3689,332.2264,296.2055,301.0753,143.0029,334.5208,179.4868,133.7639,181.9484,74.61931,3.444911,124.6768,231.6769,177.3689,332.2264,296.2055,301.0753,143.0029,334.5208,179.4868
135.5887,183.8339,73.0964,3.821751,122.8855,229.8678,179.2544,333.2243,294.7592,302.464,141.1596,335.4794,177.6012,135.5887,183.8339,73.0964,3.821751,122.8855,229.8678,179.2544,333.2243,294.7592,302.464,141.1596,335.4794,177.6012
137.4185,185.7189,71.58519,4.217913,121.1004,228.0533,181.1401,334.2054,293.3002,303.8392,139.3205,336.421,175.7159,137.4185,185.7189,71.58519,4.217913,121.1004,228.0533,181.1401,334.2054,293.3002,303.8392,139.3205,336.421,175.7159
139.253,187.6032,70.08591,4.633377,119.3218,226.2335,183.0256,335.1696,291.8288,305.2008,137.4859,337.3455,173.831,139.253,187.6032,70.08591,4.633377,119.3218,226.2335,183.0256,335.1696,291.8288,305.2008,137.4859,337.3455,173.831
141.0919,189.4868,68.59866,5.068066,117.5499,224.4085,184.9108,336.1168,290.345,306.5487,135.6559,338.2526,171.9468,141.0919,189.4868,68.59866,5.068066,117.5499,224.4085,184.9108,336.1168,290.345,306.5487,135.6559,338.2526,171.9468
142.9351,191.3693,67.12366,5.521971,115.7848,222.5787,186.7955,337.0468,288.8492,307.8828,133.8308,339.1424,170.0635,142.9351,191.3693,67.12366,5.521971,115.7848,222.5787,186.7955,337.0468,288.8492,307.8828,133.8308,339.1424,170.0635
144.7824,193.2505,65.66103,5.995027,114.0268,220.7443,188.6794,337.9596,287.3415,309.2027,132.0108,340.0147,168.1813,144.7824,193.2505,65.66103,5.995027,114.0268,220.7443,188.6794,337.9596,287.3415,309.2027,132.0108,340.0147,168.1813
146.6335,195.1303,64.21097,6.487159,112.276,218.9054,190.5623,338.855,285.8219,310.5085,130.1961,340.8695,166.3004,146.6335,195.1303,64.21097,6.487159,112.276,218.9054,190.5623,338.855,285.8219,310.5085,130.1961,340.8695,166.3004
148.4883,197.0084,62.77359,6.998355,110.5326,217.0621,192.4442,339.7331,284.2907,311.8,128.3867,341.7066,164.4209,148.4883,197.0084,62.77359,6.998355,110.5326,217.0621,192.4442,339.7331,284.2907,311.8,128.3867,341.7066,164.4209
150.3465,198.8847,61.34914,7.528543,108.7969,215.2149,194.3246,340.5936,282.748,313.077,126.5832,342.526,162.5433,150.3465,198.8847,61.34914,7.528543,108.7969,215.2149,194.3246,340.5936,282.748,313.077,126.5832,342.526,162.5433
152.2081,200.7589,59.93764,8.077622,107.0689,213.3638,196.2035,341.4364,281.1942,314.3394,124.7854,343.3276,160.6675,152.2081,200.7589,59.93764,8.077622,107.0689,213.3638,196.2035,341.4364,281.1942,314.3394,124.7854,343.3276,160.6675
154.0726,202.6308,58.53935,8.645607,105.349,211.5089,198.0806,342.2616,279.6292,315.5871,122.9937,344.1112,158.7938,154.0726,202.6308,58.53935,8.645607,105.349,211.5089,198.0806,342.2616,279.6292,315.5871,122.9937,344.1112,158.7938
155.94,204.5002,57.15439,9.232388,103.6373,209.6507,199.9556,343.0689,278.0532,316.8199,121.2083,344.8768,156.9225,155.94,204.5002,57.15439,9.232388,103.6373,209.6507,199.9556,343.0689,278.0532,316.8199,121.2083,344.8768,156.9225
157.8101,206.367,55.78288,9.837881,101.9339,207.7892,201.8286,343.8584,276.4665,318.0376,119.4292,345.6243,155.0536,157.8101,206.367,55.78288,9.837881,101.9339,207.7892,201.8286,343.8584,276.4665,318.0376,119.4292,345.6243,155.0536
159.6826,208.2308,54.42504,10.46208,100.2392,205.9247,203.6991,344.6298,274.8693,319.2403,117.6569,346.3536,153.1876,159.6826,208.2308,54.42504,10.46208,100.2392,205.9247,203.6991,344.6298,274.8693,319.2403,117.6569,346.3536,153.1876
161.5572,210.0916,53.08097,11.10489,98.55315,204.0573,205.567,345.3832,273.2616,320.4276,115.8914,347.0647,151.3245,161.5572,210.0916,53.08097,11.10489,98.55315,204.0573,205.567,345.3832,273.2616,320.4276,115.8914,347.0647,151.3245
163.4339,211.9491,51.75081,11.76621,96.87602,202.1872,207.4322,346.1185,271.6436,321.5995,114.1329,347.7574,149.4645,163.4339,211.9491,51.75081,11.76621,96.87602,202.1872,207.4322,346.1185,271.6436,321.5995,114.1329,347.7574,149.4645
165.3125,213.803,50.43475,12.44601,95.20808,200.3147,209.2943,346.8355,270.0157,322.7559,112.3817,348.4317,147.6078,165.3125,213.803,50.43475,12.44601,95.20808,200.3147,209.2943,346.8355,270.0157,322.7559,112.3817,348.4317,147.6078
167.1926,215.6532,49.13291,13.1442,93.54942,198.4401,211.1531,347.5342,268.3779,323.8966,110.6379,349.0876,145.7548,167.1926,215.6532,49.13291,13.1442,93.54942,198.4401,211.1531,347.5342,268.3779,323.8966,110.6379,349.0876,145.7548
169.0741,217.4995,47.84543,13.86067,91.90025,196.5634,213.0085,348.2145,266.7304,325.0215,108.9017,349.7249,143.9055,169.0741,217.4995,47.84543,13.86067,91.90025,196.5634,213.0085,348.2145,266.7304,325.0215,108.9017,349.7249,143.9055
170.9569,219.3417,46.57245,14.59541,90.26076,194.6848,214.8604,348.8764,265.0733,326.1306,107.1732,350.3435,142.0601,170.9569,219.3417,46.57245,14.59541,90.26076,194.6848,214.8604,348.8764,265.0733,326.1306,107.1732,350.3435,142.0601
172.8407,221.1796,45.31409,15.34829,88.63107,192.8047,216.7085,349.5197,263.4068,327.2235,105.4529,350.9435,140.2189,172.8407,221.1796,45.31409,15.34829,88.63107,192.8047,216.7085,349.5197,263.4068,327.2235,105.4529,350.9435,140.2189
174.7252,223.013,44.07054,16.11924,87.01146,190.9231,218.5524,350.1444,261.7313,328.3004,103.7406,351.5247,138.3821,174.7252,223.013,44.07054,16.11924,87.01146,190.9231,218.5524,350.1444,261.7313,328.3004,103.7406,351.5247,138.3821
176.6103,224.8416,42.8419,16.90815,85.40201,189.0404,220.3922,350.7505,260.0468,329.3609,102.0367,352.0871,136.5499,176.6103,224.8416,42.8419,16.90815,85.40201,189.0404,220.3922,350.7505,260.0468,329.3609,102.0367,352.0871,136.5499
178.4958,226.6654,41.62829,17.71501,83.80297,187.1566,222.2275,351.3378,258.3534,330.4051,100.3414,352.6306,134.7223,178.4958,226.6654,41.62829,17.71501,83.80297,187.1566,222.2275,351.3378,258.3534,330.4051,100.3414,352.6306,134.7223
180.3814,228.484,40.42989,18.53965,82.21446,185.2721,224.0583,351.9063,256.6516,331.4327,98.65487,353.1552,132.8998,180.3814,228.484,40.42989,18.53965,82.21446,185.2721,224.0583,351.9063,256.6516,331.4327,98.65487,353.1552,132.8998
182.2671,230.2973,39.24681,19.38203,80.63671,183.3869,225.8841,352.456,254.9412,332.4437,96.97721,353.6607,131.0825,182.2671,230.2973,39.24681,19.38203,80.63671,183.3869,225.8841,352.456,254.9412,332.4437,96.97721,353.6607,131.0825
184.1525,232.105,38.07915,20.24199,79.06984,181.5014,227.7049,352.9867,253.2226,333.438,95.30866,354.1472,129.2705,184.1525,232.105,38.07915,20.24199,79.06984,181.5014,227.7049,352.9867,253.2226,333.438,95.30866,354.1472,129.2705
186.0373,233.9071,36.92709,21.11952,77.51407,179.6157,229.5206,353.4984,251.4961,334.4155,93.64948,354.6146,127.4641,186.0373,233.9071,36.92709,21.11952,77.51407,179.6157,229.5206,353.4984,251.4961,334.4155,93.64948,354.6146,127.4641
187.9216,235.7032,35.79071,22.01446,75.96956,177.7302,231.3307,353.9911,249.7616,335.376,91.9997,355.0628,125.6634,187.9216,235.7032,35.79071,22.01446,75.96956,177.7302,231.3307,353.9911,249.7616,335.376,91.9997,355.0628,125.6634
189.805,237.4933,34.67018,22.92676,74.43642,175.8448,233.1352,354.4647,248.0195,336.3195,90.35957,355.4918,123.8687,189.805,237.4933,34.67018,22.92676,74.43642,175.8448,233.1352,354.4647,248.0195,336.3195,90.35957,355.4918,123.8687
191.6872,239.2769,33.56559,23.85631,72.91494,173.9599,234.9339,354.9192,246.27,337.2458,88.72936,355.9016,122.0802,191.6872,239.2769,33.56559,23.85631,72.91494,173.9599,234.9339,354.9192,246.27,337.2458,88.72936,355.9016,122.0802
193.5683,241.0541,32.47705,24.80294,71.40514,172.0756,236.7266,355.3544,244.5132,338.1548,87.10909,356.292,120.298,193.5683,241.0541,32.47705,24.80294,71.40514,172.0756,236.7266,355.3544,244.5132,338.1548,87.10909,356.292,120.298
195.4478,242.8246,31.40473,25.76666,69.9073,170.1923,238.5131,355.7704,242.7492,339.0465,85.49903,356.6631,118.5224,195.4478,242.8246,31.40473,25.76666,69.9073,170.1923,238.5131,355.7704,242.7492,339.0465,85.49903,356.6631,118.5224
197.3256,244.5883,30.34869,26.74731,68.4215,168.31,240.293,356.1671,240.9785,339.9207,83.89939,357.0148,116.7535,197.3256,244.5883,30.34869,26.74731,68.4215,168.31,240.293,356.1671,240.9785,339.9207,83.89939,357.0148,116.7535
199.2016,246.3448,29.3091,27.74473,66.94798,166.4289,242.0665,356.5446,239.201,340.7774,82.31023,357.347,114.9916,199.2016,246.3448,29.3091,27.74473,66.94798,166.4289,242.0665,356.5446,239.201,340.7774,82.31023,357.347,114.9916
