707.9761,698.7171,714.6393,698.7171,543.2549,698.7171,707.9761,543.2549,698.7171,186.5686,637.3848,672.7073,637.3848
707.4265,697.7489,714.3936,697.7489,535.9036,697.7489,707.4265,535.9036,697.7489,171.9005,633.7462,670.5844,633.7462
706.8649,696.7598,714.1423,696.7598,528.4547,696.7598,706.8649,528.4547,696.7598,157.6499,630.04,668.4183,630.04
706.2914,695.7501,713.8856,695.7501,520.9124,695.7501,706.2914,520.9124,695.7501,143.8487,626.2672,666.2094,626.2672
705.7057,694.7195,713.6234,694.7195,513.2805,694.7195,705.7057,513.2805,694.7195,130.5273,622.4287,663.9581,622.4287
705.1081,693.6683,713.3558,693.6683,505.5637,693.6683,705.1081,505.5637,693.6683,117.7154,618.5255,661.6645,618.5255
704.4985,692.5966,713.0827,692.5966,497.766,692.5966,704.4985,497.766,692.5966,105.4416,614.5585,659.329,614.5585
703.877,691.5044,712.8042,691.5044,489.8919,691.5044,703.877,489.8919,691.5044,93.7328,610.5286,656.9521,610.5286
703.2435,690.3917,712.5202,690.3917,481.9457,690.3917,703.2435,481.9457,690.3917,82.61521,606.437,654.5339,606.437
702.5981,689.2586,712.2308,689.2586,473.9316,689.2586,702.5981,473.9316,689.2586,72.11346,602.2845,652.0748,602.2845
701.9409,688.1052,711.936,688.1052,465.8545,688.1052,701.9409,465.8545,688.1052,62.25094,598.0723,649.5753,598.0723
701.2717,686.9315,711.6357,686.9315,457.7185,686.9315,701.2717,457.7185,686.9315,53.04948,593.8013,647.0354,593.8013
700.5907,685.7378,711.33,685.7378,449.5284,685.7378,700.5907,449.5284,685.7378,44.52958,589.4727,644.4557,589.4727
699.8979,684.5239,711.0189,684.5239,441.2885,684.5239,699.8979,441.2885,684.5239,36.71004,585.0874,641.8367,585.0874
699.1934,683.29,710.7024,683.29,433.0034,683.29,699.1934,433.0034,683.29,29.6083,580.6465,639.1785,580.6465
698.477,682.0361,710.3805,682.0361,424.6778,682.0361,698.477,424.6778,682.0361,23.2401,576.1512,636.4814,576.1512
697.7489,680.7623,710.0532,680.7623,416.3164,680.7623,697.7489,416.3164,680.7623,17.61963,571.6027,633.7462,571.6027
697.009,679.4688,709.7205,679.4688,407.9236,679.4688,697.009,407.9236,679.4688,12.75931,567.0018,630.9728,567.0018
696.2575,678.1556,709.3823,678.1556,399.5043,678.1556,696.2575,399.5043,678.1556,8.669972,562.35,628.1619,562.35
695.4943,676.8228,709.0388,676.8228,391.063,676.8228,695.4943,391.063,676.8228,5.36062,557.6482,625.3137,557.6482
694.7195,675.4704,708.6899,675.4704,382.6046,675.4704,694.7195,382.6046,675.4704,2.8387,552.8976,622.4287,552.8976
693.9331,674.0986,708.3357,674.0986,374.1335,674.0986,693.9331,374.1335,674.0986,1.109748,548.0994,619.5073,548.0994
693.1351,672.7073,707.9761,672.7073,365.6546,672.7073,693.1351,365.6546,672.7073,0.1776481,543.2549,616.5499,543.2549
692.3255,671.2968,707.611,671.2968,357.1726,671.2968,692.3255,357.1726,671.2968,0.04441738,538.3651,613.5568,538.3651
691.5044,669.8671,707.2407,669.8671,348.6921,669.8671,691.5044,348.6921,669.8671,0.7103777,533.4313,610.5286,533.4313
690.6718,668.4183,706.8649,668.4183,340.218,668.4183,690.6718,340.218,668.4183,2.174048,528.4547,607.4656,528.4547
689.8277,666.9504,706.4839,666.9504,331.7548,666.9504,689.8277,331.7548,666.9504,4.432189,523.4366,604.3683,523.4366
688.9721,665.4637,706.0975,665.4637,323.3072,665.4637,688.9721,323.3072,665.4637,7.479801,518.3781,601.237,518.3781
688.1052,663.9581,705.7057,663.9581,314.88,663.9581,688.1052,314.88,663.9581,11.31008,513.2805,598.0723,513.2805
687.2269,662.4337,705.3086,662.4337,306.4779,662.4337,687.2269,306.4779,662.4337,15.91453,508.1451,594.8745,508.1451
686.3372,660.8906,704.9063,660.8906,298.1055,660.8906,686.3372,298.1055,660.8906,21.28294,502.9732,591.644,502.9732
685.4362,659.329,704.4985,659.329,289.7675,659.329,685.4362,289.7675,659.329,27.40338,497.766,588.3815,497.766
684.5239,657.749,704.0855,657.749,281.4684,657.749,684.5239,281.4684,657.749,34.26226,492.5248,585.0874,492.5248
683.6003,656.1506,703.6672,656.1506,273.2129,656.1506,683.6003,273.2129,656.1506,41.84441,487.2509,581.7618,487.2509
682.6655,654.5339,703.2435,654.5339,265.0056,654.5339,682.6655,265.0056,654.5339,50.13293,481.9456,578.4056,481.9456
681.7195,652.899,702.8146,652.899,256.8511,652.899,681.7195,256.8511,652.899,59.10941,476.6102,575.0191,476.6102
680.7623,651.2461,702.3803,651.2461,248.7538,651.2461,680.7623,248.7538,651.2461,68.75397,471.2461,571.6027,471.2461
679.7941,649.5752,701.9409,649.5752,240.7183,649.5752,679.7941,240.7183,649.5752,79.0452,465.8544,568.1569,465.8544
678.8146,647.8864,701.496,647.8864,232.749,647.8864,678.8146,232.749,647.8864,89.96004,460.4368,564.6823,460.4368
677.8243,646.1799,701.046,646.1799,224.8503,646.1799,677.8243,224.8503,646.1799,101.4746,454.9942,561.1791,454.9942
676.8228,644.4557,700.5907,644.4557,217.0267,644.4557,676.8228,217.0267,644.4557,113.5631,449.5283,557.6482,449.5283
675.8103,642.7141,700.1302,642.7141,209.2825,642.7141,675.8103,209.2825,642.7141,126.1987,444.0403,554.0898,444.0403
674.7869,640.9549,699.6644,640.9549,201.6219,640.9549,674.7869,201.6219,640.9549,139.3535,438.5315,550.5045,438.5315
673.7526,639.1785,699.1934,639.1785,194.0492,639.1785,673.7526,194.0492,639.1785,152.9982,433.0034,546.8926,433.0034
672.7073,637.3848,698.7171,637.3848,186.5686,637.3848,672.7073,186.5686,637.3848,167.1024,427.4572,543.2549,427.4572
671.6512,635.5739,698.2356,635.5739,179.1844,635.5739,671.6512,179.1844,635.5739,181.635,421.8944,539.5917,421.8944
670.5844,633.7462,697.7489,633.7462,171.9005,633.7462,670.5844,171.9005,633.7462,196.5635,416.3164,535.9036,416.3164
669.5067,631.9014,697.257,631.9014,164.721,631.9014,669.5067,164.721,631.9014,211.8549,410.7244,532.1911,410.7244
668.4183,630.04,696.7598,630.04,157.6499,630.04,668.4183,157.6499,630.04,227.4753,405.1199,528.4547,405.1199
667.3192,628.1619,696.2575,628.1619,150.6913,628.1619,667.3192,150.6913,628.1619,243.3897,399.5043,524.6949,399.5043
666.2094,626.2672,695.7501,626.2672,143.8487,626.2672,666.2094,143.8487,626.2672,259.5632,393.879,520.9124,393.879
665.0891,624.3561,695.2374,624.3561,137.1262,624.3561,665.0891,137.1262,624.3561,275.9596,388.2452,517.1073,388.2452
663.9581,622.4287,694.7195,622.4287,130.5273,622.4287,663.9581,130.5273,622.4287,292.5429,382.6046,513.2805,382.6046
662.8165,620.485,694.1965,620.485,124.0559,620.485,662.8165,124.0559,620.485,309.2757,376.9582,509.4325,376.9582
661.6645,618.5255,693.6683,618.5255,117.7154,618.5255,661.6645,117.7154,618.5255,326.1212,371.3079,505.5637,371.3079
660.502,616.5499,693.1351,616.5499,111.5096,616.5499,660.502,111.5096,616.5499,343.0417,365.6547,501.6747,365.6547
659.329,614.5585,692.5966,614.5585,105.4416,614.5585,659.329,105.4416,614.5585,360,360,497.766,360
658.1458,612.5513,692.053,612.5513,99.51482,612.5513,658.1458,99.51482,612.5513,376.9585,354.3453,493.8382,354.3453
656.9521,610.5286,691.5044,610.5286,93.7328,610.5286,656.9521,93.7328,610.5286,393.879,348.6921,489.8919,348.6921
655.7481,608.4904,690.9506,608.4904,88.09855,608.4904,655.7481,88.09855,608.4904,410.7245,343.0417,485.9275,343.0417
654.5339,606.437,690.3917,606.437,82.61521,606.437,654.5339,82.61521,606.437,427.4573,337.3954,481.9457,337.3954
653.3094,604.3682,689.8277,604.3682,77.2859,604.3682,653.3094,77.2859,604.3682,444.0403,331.7547,477.9469,331.7547
652.0748,602.2845,689.2586,602.2845,72.11346,602.2845,652.0748,72.11346,602.2845,460.437,326.1209,473.9316,326.1209
650.8301,600.1858,688.6844,600.1858,67.10095,600.1858,650.8301,67.10095,600.1858,476.6103,320.4956,469.9007,320.4956
649.5753,598.0723,688.1052,598.0723,62.25094,598.0723,649.5753,62.25094,598.0723,492.5251,314.88,465.8545,314.88
648.3104,595.944,687.5209,595.944,57.5663,595.944,648.3104,57.5663,595.944,508.1453,309.2755,461.7936,309.2755
647.0354,593.8013,686.9315,593.8013,53.04948,593.8013,647.0354,53.04948,593.8013,523.4368,303.6836,457.7185,303.6836
645.7505,591.644,686.3372,591.644,48.70314,591.644,645.7505,48.70314,591.644,538.3652,298.1055,453.6299,298.1055
644.4557,589.4727,685.7378,589.4727,44.52958,589.4727,644.4557,44.52958,589.4727,552.8977,292.5427,449.5284,292.5427
643.1511,587.287,685.1333,587.287,40.53118,587.287,643.1511,40.53118,587.287,567.0018,286.9966,445.4144,286.9966
641.8367,585.0874,684.5239,585.0874,36.71004,585.0874,641.8367,36.71004,585.0874,580.6466,281.4684,441.2885,281.4684
640.5125,582.8738,683.9094,582.8738,33.06846,582.8738,640.5125,33.06846,582.8738,593.8013,275.9597,437.1513,275.9597
639.1785,580.6465,683.29,580.6465,29.6083,580.6465,639.1785,29.6083,580.6465,606.4371,270.4716,433.0034,270.4716
637.8348,578.4056,682.6655,578.4056,26.33161,578.4056,637.8348,26.33161,578.4056,618.5256,265.0056,428.8454,265.0056
636.4814,576.1512,682.0361,576.1512,23.2401,576.1512,636.4814,23.2401,576.1512,630.0402,259.5631,424.6778,259.5631
635.1186,573.8835,681.4017,573.8835,20.33561,573.8835,635.1186,20.33561,573.8835,640.955,254.1454,420.5013,254.1454
633.7462,571.6027,680.7623,571.6027,17.61963,571.6027,633.7462,17.61963,571.6027,651.2462,248.7538,416.3164,248.7538
632.3642,569.3087,680.1181,569.3087,15.09373,569.3087,632.3642,15.09373,569.3087,660.8907,243.3897,412.1236,243.3897
630.9728,567.0018,679.4688,567.0018,12.75931,567.0018,630.9728,12.75931,567.0018,669.8672,238.0542,407.9236,238.0542
629.572,564.6823,678.8146,564.6823,10.61764,564.6823,629.572,10.61764,564.6823,678.1557,232.749,403.717,232.749
628.1619,562.35,678.1556,562.35,8.669972,562.35,628.1619,8.669972,562.35,685.7378,227.4751,399.5043,227.4751
626.7424,560.0052,677.4916,560.0052,6.917288,560.0052,626.7424,6.917288,560.0052,692.5967,222.2339,395.2862,222.2339
625.3137,557.6482,676.8228,557.6482,5.36062,557.6482,625.3137,5.36062,557.6482,698.7172,217.0267,391.063,217.0267
623.8758,555.279,676.149,555.279,4.000869,555.279,623.8758,4.000869,555.279,704.0855,211.8548,386.8357,211.8548
622.4287,552.8976,675.4704,552.8976,2.8387,552.8976,622.4287,2.8387,552.8976,708.6899,206.7194,382.6046,206.7194
620.9725,550.5045,674.7869,550.5045,1.874821,550.5045,620.9725,1.874821,550.5045,712.5202,201.6219,378.3703,201.6219
619.5073,548.0994,674.0986,548.0994,1.109748,548.0994,619.5073,1.109748,548.0994,715.5678,196.5634,374.1335,196.5634
618.0331,545.6829,673.4053,545.6829,0.5439091,545.6829,618.0331,0.5439091,545.6829,717.826,191.5452,369.8947,191.5452
616.5499,543.2549,672.7073,543.2549,0.1776481,543.2549,616.5499,0.1776481,543.2549,719.2896,186.5686,365.6546,186.5686
615.0577,540.8156,672.0045,540.8156,0.01109362,540.8156,615.0577,0.01109362,540.8156,719.9556,181.6348,361.4137,181.6348
613.5568,538.3651,671.2968,538.3651,0.04441738,538.3651,613.5568,0.04441738,538.3651,719.8223,176.745,357.1726,176.745
612.0471,535.9036,670.5844,535.9036,0.277555,535.9036,612.0471,0.277555,535.9036,718.8902,171.9005,352.9318,171.9005
610.5286,533.4313,669.8671,533.4313,0.7103777,533.4313,610.5286,0.7103777,533.4313,717.1613,167.1023,348.6921,167.1023
609.0015,530.9483,669.1451,530.9483,1.342671,530.9483,609.0015,1.342671,530.9483,714.6393,162.3517,344.4539,162.3517
607.4656,528.4547,668.4183,528.4547,2.174048,528.4547,607.4656,2.174048,528.4547,711.3301,157.6499,340.218,157.6499
605.9212,525.9508,667.6868,525.9508,3.204103,525.9508,605.9212,3.204103,525.9508,707.2407,152.9981,335.9846,152.9981
604.3683,523.4366,666.9504,523.4366,4.432189,523.4366,604.3683,4.432189,523.4366,702.3804,148.3973,331.7548,148.3973
602.8069,520.9124,666.2094,520.9124,5.857708,520.9124,602.8069,5.857708,520.9124,696.7598,143.8487,327.5287,143.8487
601.237,518.3781,665.4637,518.3781,7.479801,518.3781,601.237,7.479801,518.3781,690.3916,139.3534,323.3072,139.3534
599.6588,515.834,664.7132,515.834,9.297609,515.834,599.6588,9.297609,515.834,683.2898,134.9125,319.0907,134.9125
598.0723,513.2805,663.9581,513.2805,11.31008,513.2805,598.0723,11.31008,513.2805,675.4703,130.5273,314.88,130.5273
596.4775,510.7175,663.1982,510.7175,13.51617,510.7175,596.4775,13.51617,510.7175,666.9503,126.1986,310.6755,126.1986
594.8745,508.1451,662.4337,508.1451,15.91453,508.1451,594.8745,15.91453,508.1451,657.749,121.9277,306.4779,121.9277
593.2633,505.5636,661.6645,505.5636,18.50398,505.5636,593.2633,18.50398,505.5636,647.8862,117.7154,302.2876,117.7154
591.644,502.9732,660.8906,502.9732,21.28294,502.9732,591.644,21.28294,502.9732,637.3846,113.563,298.1055,113.563
590.0168,500.3739,660.1122,500.3739,24.24998,500.3739,590.0168,24.24998,500.3739,626.267,109.4714,293.9319,109.4714
588.3815,497.766,659.329,497.766,27.40338,497.766,588.3815,27.40338,497.766,614.5585,105.4416,289.7675,105.4416
586.7384,495.1495,658.5413,495.1495,30.74146,495.1495,586.7384,30.74146,495.1495,602.2844,101.4744,285.6128,101.4744
585.0874,492.5248,657.749,492.5248,34.26226,492.5248,585.0874,34.26226,492.5248,589.4727,97.5713,281.4684,97.5713
583.4285,489.8919,656.9521,489.8919,37.96397,489.8919,583.4285,37.96397,489.8919,576.1511,93.7328,277.3349,93.7328
581.7618,487.2509,656.1506,487.2509,41.84441,487.2509,581.7618,41.84441,487.2509,562.3499,89.95996,273.2129,89.95996
580.0876,484.6021,655.3445,484.6021,45.90148,484.6021,580.0876,45.90148,484.6021,548.0993,86.25379,269.103,86.25379
578.4056,481.9456,654.5339,481.9456,50.13293,481.9456,578.4056,50.13293,481.9456,533.4311,82.61517,265.0056,82.61517
576.7161,479.2815,653.7187,479.2815,54.53635,479.2815,576.7161,54.53635,479.2815,518.3781,79.04498,260.9215,79.04498
575.0191,476.6102,652.899,476.6102,59.10941,476.6102,575.0191,59.10941,476.6102,502.973,75.54414,256.8511,75.54414
573.3146,473.9316,652.0748,473.9316,63.84943,473.9316,573.3146,63.84943,473.9316,487.2508,72.11346,252.7951,72.11346
571.6027,471.2461,651.2461,471.2461,68.75397,471.2461,571.6027,68.75397,471.2461,471.2459,68.75381,248.7538,68.75381
569.8834,468.5536,650.4129,468.5536,73.82005,468.5536,569.8834,73.82005,468.5536,454.9942,65.46603,244.7281,65.46603
568.1569,465.8544,649.5752,465.8544,79.0452,465.8544,568.1569,79.0452,465.8544,438.5311,62.25087,240.7183,62.25087
566.4232,463.1488,648.733,463.1488,84.42603,463.1488,566.4232,84.42603,463.1488,421.8946,59.10928,236.7252,59.10928
564.6823,460.4368,647.8864,460.4368,89.96004,460.4368,564.6823,89.96004,460.4368,405.1199,56.04188,232.749,56.04188
562.9343,457.7185,647.0354,457.7185,95.64388,457.7185,562.9343,95.64388,457.7185,388.2453,53.04948,228.7906,53.04948
561.1791,454.9942,646.1799,454.9942,101.4746,454.9942,561.1791,101.4746,454.9942,371.3076,50.1328,224.8503,50.1328
559.4171,452.2641,645.3201,452.2641,107.4487,452.2641,559.4171,107.4487,452.2641,354.3452,47.2926,220.9289,47.2926
557.6482,449.5283,644.4557,449.5283,113.5631,449.5283,557.6482,113.5631,449.5283,337.3951,44.52954,217.0267,44.52954
555.8723,446.787,643.5871,446.787,119.8144,446.787,555.8723,119.8144,446.787,320.4952,41.84431,213.1443,41.84431
554.0898,444.0403,642.7141,444.0403,126.1987,444.0403,554.0898,126.1987,444.0403,303.6834,39.23759,209.2825,39.23759
552.3004,441.2884,641.8367,441.2884,132.7131,441.2884,552.3004,132.7131,441.2884,286.9964,36.71002,205.4414,36.71002
550.5045,438.5315,640.9549,438.5315,139.3535,438.5315,550.5045,139.3535,438.5315,270.4715,34.2622,201.6219,34.2622
548.7018,435.7698,640.0689,435.7698,146.1163,435.7698,548.7018,146.1163,435.7698,254.1457,31.89479,197.8244,31.89479
546.8926,433.0034,639.1785,433.0034,152.9982,433.0034,546.8926,152.9982,433.0034,238.0542,29.6083,194.0492,29.6083
545.077,430.2325,638.2838,430.2325,159.9948,430.2325,545.077,159.9948,430.2325,222.2338,27.40334,190.2971,27.40334
543.2549,427.4572,637.3848,427.4572,167.1024,427.4572,543.2549,167.1024,427.4572,206.7193,25.28044,186.5686,25.28044
541.4264,424.6779,636.4815,424.6779,174.3172,424.6779,541.4264,174.3172,424.6779,191.5451,23.24012,182.8642,23.24012
539.5917,421.8944,635.5739,421.8944,181.635,421.8944,539.5917,181.635,421.8944,176.7449,21.2829,179.1844,21.2829
537.7507,419.1072,634.6622,419.1072,189.0519,419.1072,537.7507,189.0519,419.1072,162.3513,19.40922,175.5296,19.40922
535.9036,416.3164,633.7462,416.3164,196.5635,416.3164,535.9036,196.5635,416.3164,148.3971,17.61963,171.9005,17.61963
534.0504,413.522,632.8259,413.522,204.166,413.522,534.0504,204.166,413.522,134.9125,15.91449,168.2974,15.91449
532.1911,410.7244,631.9014,410.7244,211.8549,410.7244,532.1911,211.8549,410.7244,121.9276,14.29424,164.721,14.29424
530.3259,407.9236,630.9728,407.9236,219.6263,407.9236,530.3259,219.6263,407.9236,109.471,12.75931,161.1716,12.75931
528.4547,405.1199,630.04,405.1199,227.4753,405.1199,528.4547,227.4753,405.1199,97.57112,11.31004,157.6499,11.31004
526.5777,402.3134,629.103,402.3134,235.398,402.3134,526.5777,235.398,402.3134,86.25368,9.946812,154.1563,9.946812
524.6949,399.5043,628.1619,399.5043,243.3897,399.5043,524.6949,243.3897,399.5043,75.54424,8.669972,150.6913,8.669972
522.8064,396.6927,627.2166,396.6927,251.4465,396.6927,522.8064,251.4465,396.6927,65.46594,7.47978,147.2552,7.47978
520.9124,393.879,626.2672,393.879,259.5632,393.879,520.9124,259.5632,393.879,56.04199,6.376598,143.8487,6.376598
519.0126,391.0631,625.3137,391.0631,267.736,391.0631,519.0126,267.736,391.0631,47.29251,5.360641,140.4722,5.360641
517.1073,388.2452,624.3561,388.2452,275.9596,388.2452,517.1073,275.9596,388.2452,39.23767,4.432189,137.1262,4.432189
515.1966,385.4257,623.3944,385.4257,284.2303,385.4257,515.1966,284.2303,385.4257,31.89471,3.591478,133.811,3.591478
513.2805,382.6046,622.4287,382.6046,292.5429,382.6046,513.2805,292.5429,382.6046,25.28036,2.8387,130.5273,2.8387
511.3591,379.782,621.4589,379.782,300.8929,379.782,511.3591,300.8929,379.782,19.40917,2.174027,127.2755,2.174027
509.4325,376.9582,620.485,376.9582,309.2757,376.9582,509.4325,309.2757,376.9582,14.29418,1.597674,124.0559,1.597674
507.5006,374.1335,619.5073,374.1335,317.6867,374.1335,507.5006,317.6867,374.1335,9.946747,1.109748,120.8691,1.109748
505.5637,371.3079,618.5255,371.3079,326.1212,371.3079,505.5637,326.1212,371.3079,6.376534,0.7103777,117.7154,0.7103777
503.6216,368.4814,617.5396,368.4814,334.5745,368.4814,503.6216,334.5745,368.4814,3.591435,0.3996277,114.5954,0.3996277
501.6747,365.6547,616.5499,365.6547,343.0417,365.6547,501.6747,343.0417,365.6547,1.597695,0.1776481,111.5096,0.1776481
499.7228,362.8274,615.5561,362.8274,351.5187,362.8274,499.7228,351.5187,362.8274,0.3996277,0.04441738,108.458,0.04441738
497.766,360,614.5585,360,360,360,497.766,360,360,0,0,105.4416,0
495.8045,357.1726,613.5568,357.1726,368.4815,357.1726,495.8045,368.4815,357.1726,0.3996491,0.04441738,102.4603,0.04441738
493.8382,354.3453,612.5513,354.3453,376.9585,354.3453,493.8382,376.9585,354.3453,1.597717,0.1776481,99.51482,0.1776481
491.8673,351.5185,611.5419,351.5185,385.4257,351.5185,491.8673,385.4257,351.5185,3.591478,0.3996491,96.60555,0.3996491
489.8919,348.6921,610.5286,348.6921,393.879,348.6921,489.8919,393.879,348.6921,6.376598,0.7103777,93.7328,0.7103777
487.912,345.8665,609.5114,345.8665,402.3135,345.8665,487.912,402.3135,345.8665,9.946833,1.109769,90.897,1.109769
485.9275,343.0417,608.4904,343.0417,410.7245,343.0417,485.9275,410.7245,343.0417,14.29429,1.597695,88.09855,1.597695
483.9388,340.218,607.4656,340.218,419.1073,340.218,483.9388,419.1073,340.218,19.40928,2.174048,85.33783,2.174048
481.9457,337.3954,606.437,337.3954,427.4573,337.3954,481.9457,427.4573,337.3954,25.28049,2.8387,82.61521,2.8387
479.9484,334.5743,605.4045,334.5743,435.7697,334.5743,479.9484,435.7697,334.5743,31.89471,3.591478,79.93118,3.591478
477.9469,331.7547,604.3682,331.7547,444.0403,331.7547,477.9469,444.0403,331.7547,39.23769,4.432211,77.2859,4.432211
475.9413,328.9367,603.3282,328.9367,452.2644,328.9367,475.9413,452.2644,328.9367,47.29286,5.360706,74.67985,5.360706
473.9316,326.1209,602.2845,326.1209,460.437,326.1209,473.9316,460.437,326.1209,56.04218,6.376619,72.11346,6.376619
471.9181,323.3072,601.237,323.3072,468.5539,323.3072,471.9181,468.5539,323.3072,65.46635,7.479801,69.58701,7.479801
469.9007,320.4956,600.1858,320.4956,476.6103,320.4956,469.9007,476.6103,320.4956,75.54427,8.669972,67.10095,8.669972
467.8795,317.6865,599.1309,317.6865,484.6022,317.6865,467.8795,484.6022,317.6865,86.25392,9.946854,64.65546,9.946854
465.8545,314.88,598.0723,314.88,492.5251,314.88,465.8545,492.5251,314.88,97.57162,11.31008,62.25094,11.31008
463.8259,312.0763,597.01,312.0763,500.374,312.0763,463.8259,500.374,312.0763,109.4715,12.75935,59.8878,12.75935
461.7936,309.2755,595.944,309.2755,508.1453,309.2755,461.7936,508.1453,309.2755,121.9278,14.29429,57.5663,14.29429
